id,assignment_id,solver_id,attempt_number,initiated_at,answered_at,ended_at,status,updated_at,call_sid
14634,7566,8,1,2022-03-18 14:36:27.000000+00,,,MISSED,2022-03-18 14:38:27.000000+00,
14635,7566,8,2,2022-03-18 18:36:27.000000+00,2022-03-18 18:36:48.000000+00,2022-03-18 18:39:16.000000+00,ANSWERED,2022-03-18 18:39:16.000000+00,
14636,7567,8,1,2025-05-31 18:17:12.000000+00,2025-05-31 18:17:37.000000+00,2025-05-31 18:19:13.000000+00,ANSWERED,2025-05-31 18:19:13.000000+00,
14637,7568,6,1,2023-09-06 16:01:00.000000+00,2023-09-06 16:01:09.000000+00,2023-09-06 16:03:17.000000+00,ANSWERED,2023-09-06 16:03:17.000000+00,
14638,7569,9,1,2023-04-06 09:30:23.000000+00,2023-04-06 09:30:35.000000+00,2023-04-06 09:33:26.000000+00,ANSWERED,2023-04-06 09:33:26.000000+00,
14639,7570,8,1,2025-11-15 08:34:31.000000+00,,,INITIATED,2025-11-15 08:34:31.000000+00,
14640,7571,8,1,2024-02-02 09:27:26.000000+00,,,MISSED,2024-02-02 09:29:26.000000+00,
14641,7571,8,2,2024-02-02 13:27:26.000000+00,,,MISSED,2024-02-02 13:29:26.000000+00,
14642,7571,8,3,2024-02-02 17:27:26.000000+00,,,MISSED,2024-02-02 17:29:26.000000+00,
14643,7572,9,1,2024-08-27 18:20:36.000000+00,,,MISSED,2024-08-27 18:22:36.000000+00,
14644,7572,9,2,2024-08-28 02:20:36.000000+00,,,MISSED,2024-08-28 02:22:36.000000+00,
14645,7572,9,3,2024-08-28 10:20:36.000000+00,2024-08-28 10:20:56.000000+00,2024-08-28 10:22:41.000000+00,ANSWERED,2024-08-28 10:22:41.000000+00,
14646,7573,8,1,2022-08-11 08:22:39.000000+00,2022-08-11 08:22:48.000000+00,2022-08-11 08:25:59.000000+00,ANSWERED,2022-08-11 08:25:59.000000+00,
14647,7574,6,1,2023-02-06 12:07:07.000000+00,,,MISSED,2023-02-06 12:09:07.000000+00,
14648,7574,6,2,2023-02-06 14:07:07.000000+00,,,MISSED,2023-02-06 14:09:07.000000+00,
14649,7574,6,3,2023-02-06 16:07:07.000000+00,2023-02-06 16:07:21.000000+00,2023-02-06 16:10:52.000000+00,ANSWERED,2023-02-06 16:10:52.000000+00,
14650,7575,9,1,2022-06-05 15:28:01.000000+00,2022-06-05 15:28:24.000000+00,2022-06-05 15:32:59.000000+00,ANSWERED,2022-06-05 15:32:59.000000+00,
14651,7576,10,1,2024-10-05 10:27:46.000000+00,,,MISSED,2024-10-05 10:29:46.000000+00,
14652,7576,10,2,2024-10-05 12:27:46.000000+00,2024-10-05 12:28:05.000000+00,2024-10-05 12:30:05.000000+00,ANSWERED,2024-10-05 12:30:05.000000+00,
14653,7577,10,1,2024-09-11 11:50:32.000000+00,,,MISSED,2024-09-11 11:52:32.000000+00,
14654,7577,10,2,2024-09-11 15:50:32.000000+00,2024-09-11 15:50:40.000000+00,2024-09-11 15:54:33.000000+00,ANSWERED,2024-09-11 15:54:33.000000+00,
14655,7578,6,1,2023-05-09 15:55:07.000000+00,,,MISSED,2023-05-09 15:57:07.000000+00,
14656,7578,6,2,2023-05-09 23:55:07.000000+00,,,MISSED,2023-05-09 23:57:07.000000+00,
14657,7578,6,3,2023-05-10 07:55:07.000000+00,2023-05-10 07:55:31.000000+00,2023-05-10 07:59:37.000000+00,ANSWERED,2023-05-10 07:59:37.000000+00,
14658,7579,10,1,2022-05-06 00:37:12.000000+00,2022-05-06 00:37:37.000000+00,2022-05-06 00:40:08.000000+00,ANSWERED,2022-05-06 00:40:08.000000+00,
14659,7580,7,1,2024-08-18 11:09:54.000000+00,2024-08-18 11:10:05.000000+00,2024-08-18 11:14:49.000000+00,ANSWERED,2024-08-18 11:14:49.000000+00,
14660,7581,6,1,2022-04-20 23:13:09.000000+00,,,MISSED,2022-04-20 23:15:09.000000+00,
14661,7581,6,2,2022-04-21 07:13:09.000000+00,,,MISSED,2022-04-21 07:15:09.000000+00,
14662,7581,6,3,2022-04-21 15:13:09.000000+00,,,MISSED,2022-04-21 15:15:09.000000+00,
14663,7581,6,4,2022-04-21 23:13:09.000000+00,,,MISSED,2022-04-21 23:15:09.000000+00,
14664,7582,10,1,2024-10-06 12:50:28.000000+00,,,MISSED,2024-10-06 12:52:28.000000+00,
14665,7582,10,2,2024-10-06 16:50:28.000000+00,2024-10-06 16:50:49.000000+00,2024-10-06 16:54:18.000000+00,ANSWERED,2024-10-06 16:54:18.000000+00,
14666,7583,10,1,2022-06-17 14:09:47.000000+00,2022-06-17 14:10:12.000000+00,2022-06-17 14:14:53.000000+00,ANSWERED,2022-06-17 14:14:53.000000+00,
14667,7584,6,1,2022-10-30 17:47:08.000000+00,,,MISSED,2022-10-30 17:49:08.000000+00,
14668,7584,6,2,2022-10-30 21:47:08.000000+00,,,MISSED,2022-10-30 21:49:08.000000+00,
14669,7584,6,3,2022-10-31 01:47:08.000000+00,,,MISSED,2022-10-31 01:49:08.000000+00,
14670,7585,10,1,2025-05-20 14:03:38.000000+00,2025-05-20 14:04:00.000000+00,2025-05-20 14:08:34.000000+00,ANSWERED,2025-05-20 14:08:34.000000+00,
14671,7586,9,1,2025-08-24 17:44:24.000000+00,,,MISSED,2025-08-24 17:46:24.000000+00,
14672,7586,9,2,2025-08-24 21:44:24.000000+00,,,MISSED,2025-08-24 21:46:24.000000+00,
14673,7586,9,3,2025-08-25 01:44:24.000000+00,,,MISSED,2025-08-25 01:46:24.000000+00,
14674,7587,6,1,2025-08-26 12:44:24.000000+00,,,MISSED,2025-08-26 12:46:24.000000+00,
14675,7587,6,2,2025-08-26 16:44:24.000000+00,,,MISSED,2025-08-26 16:46:24.000000+00,
14676,7587,6,3,2025-08-26 20:44:24.000000+00,,,MISSED,2025-08-26 20:46:24.000000+00,
14677,7587,6,4,2025-08-27 00:44:24.000000+00,,,MISSED,2025-08-27 00:46:24.000000+00,
14678,7588,10,1,2025-06-09 10:34:15.000000+00,2025-06-09 10:34:34.000000+00,2025-06-09 10:36:44.000000+00,ANSWERED,2025-06-09 10:36:44.000000+00,
14679,7589,9,1,2023-04-09 18:23:19.000000+00,,,MISSED,2023-04-09 18:25:19.000000+00,
14680,7589,9,2,2023-04-09 22:23:19.000000+00,,,MISSED,2023-04-09 22:25:19.000000+00,
14681,7589,9,3,2023-04-10 02:23:19.000000+00,,,MISSED,2023-04-10 02:25:19.000000+00,
14682,7589,9,4,2023-04-10 06:23:19.000000+00,,,MISSED,2023-04-10 06:25:19.000000+00,
14683,7590,9,1,2023-04-11 10:23:19.000000+00,,,MISSED,2023-04-11 10:25:19.000000+00,
14684,7590,9,2,2023-04-11 14:23:19.000000+00,,,MISSED,2023-04-11 14:25:19.000000+00,
14685,7590,9,3,2023-04-11 18:23:19.000000+00,,,MISSED,2023-04-11 18:25:19.000000+00,
14686,7590,9,4,2023-04-11 22:23:19.000000+00,,,MISSED,2023-04-11 22:25:19.000000+00,
14687,7591,6,1,2024-02-21 08:30:08.000000+00,2024-02-21 08:30:16.000000+00,2024-02-21 08:33:46.000000+00,ANSWERED,2024-02-21 08:33:46.000000+00,
14688,7592,6,1,2025-04-08 23:29:12.000000+00,,,INITIATED,2025-04-08 23:29:12.000000+00,
14689,7593,7,1,2023-07-12 18:23:03.000000+00,,,MISSED,2023-07-12 18:25:03.000000+00,
14690,7593,7,2,2023-07-12 22:23:03.000000+00,2023-07-12 22:23:22.000000+00,2023-07-12 22:26:56.000000+00,ANSWERED,2023-07-12 22:26:56.000000+00,
14691,7594,9,1,2022-11-07 18:52:04.000000+00,2022-11-07 18:52:22.000000+00,2022-11-07 18:54:18.000000+00,ANSWERED,2022-11-07 18:54:18.000000+00,
14692,7595,8,1,2025-11-28 22:43:25.000000+00,,,MISSED,2025-11-28 22:45:25.000000+00,
14693,7595,8,2,2025-11-29 02:43:25.000000+00,,,MISSED,2025-11-29 02:45:25.000000+00,
14694,7595,8,3,2025-11-29 06:43:25.000000+00,,,MISSED,2025-11-29 06:45:25.000000+00,
14695,7596,8,1,2026-01-03 14:00:09.000000+00,2026-01-03 14:00:27.000000+00,2026-01-03 14:03:43.000000+00,ANSWERED,2026-01-03 14:03:43.000000+00,
14696,7597,10,1,2023-07-03 08:07:46.000000+00,,,INITIATED,2023-07-03 08:07:46.000000+00,
14697,7598,9,1,2022-03-22 01:11:55.000000+00,2022-03-22 01:12:14.000000+00,2022-03-22 01:16:29.000000+00,ANSWERED,2022-03-22 01:16:29.000000+00,
14698,7599,9,1,2022-01-11 16:04:35.000000+00,,,MISSED,2022-01-11 16:06:35.000000+00,
14699,7599,9,2,2022-01-11 20:04:35.000000+00,2022-01-11 20:04:52.000000+00,2022-01-11 20:09:38.000000+00,ANSWERED,2022-01-11 20:09:38.000000+00,
14700,7600,9,1,2024-02-26 14:35:20.000000+00,,,MISSED,2024-02-26 14:37:20.000000+00,
14701,7600,9,2,2024-02-26 16:35:20.000000+00,,,MISSED,2024-02-26 16:37:20.000000+00,
14702,7600,9,3,2024-02-26 18:35:20.000000+00,,,MISSED,2024-02-26 18:37:20.000000+00,
14703,7600,9,4,2024-02-26 20:35:20.000000+00,,,MISSED,2024-02-26 20:37:20.000000+00,
14704,7600,9,5,2024-02-26 22:35:20.000000+00,,,MISSED,2024-02-26 22:37:20.000000+00,
14705,7601,6,1,2024-02-28 17:35:20.000000+00,,,MISSED,2024-02-28 17:37:20.000000+00,
14706,7601,6,2,2024-02-28 19:35:20.000000+00,,,MISSED,2024-02-28 19:37:20.000000+00,
14707,7601,6,3,2024-02-28 21:35:20.000000+00,,,MISSED,2024-02-28 21:37:20.000000+00,
14708,7602,7,1,2023-02-27 06:13:11.000000+00,2023-02-27 06:13:28.000000+00,2023-02-27 06:15:41.000000+00,ANSWERED,2023-02-27 06:15:41.000000+00,
14709,7603,7,1,2022-08-18 11:51:34.000000+00,,,MISSED,2022-08-18 11:53:34.000000+00,
14710,7603,7,2,2022-08-18 19:51:34.000000+00,2022-08-18 19:51:56.000000+00,2022-08-18 19:55:41.000000+00,ANSWERED,2022-08-18 19:55:41.000000+00,
14711,7604,10,1,2024-06-26 23:55:17.000000+00,2024-06-26 23:55:27.000000+00,2024-06-26 23:57:01.000000+00,ANSWERED,2024-06-26 23:57:01.000000+00,
14712,7605,7,1,2022-07-30 13:47:46.000000+00,,,MISSED,2022-07-30 13:49:46.000000+00,
14713,7605,7,2,2022-07-30 15:47:46.000000+00,2022-07-30 15:48:07.000000+00,2022-07-30 15:53:02.000000+00,ANSWERED,2022-07-30 15:53:02.000000+00,
14714,7606,7,1,2023-04-05 17:59:11.000000+00,,,MISSED,2023-04-05 18:01:11.000000+00,
14715,7606,7,2,2023-04-05 19:59:11.000000+00,,,MISSED,2023-04-05 20:01:11.000000+00,
14716,7606,7,3,2023-04-05 21:59:11.000000+00,,,MISSED,2023-04-05 22:01:11.000000+00,
14717,7606,7,4,2023-04-05 23:59:11.000000+00,,,MISSED,2023-04-06 00:01:11.000000+00,
14718,7607,9,1,2024-09-16 12:17:31.000000+00,,,MISSED,2024-09-16 12:19:31.000000+00,
14719,7607,9,2,2024-09-16 16:17:31.000000+00,2024-09-16 16:17:45.000000+00,2024-09-16 16:21:51.000000+00,ANSWERED,2024-09-16 16:21:51.000000+00,
14720,7608,7,1,2022-12-15 10:37:00.000000+00,,,MISSED,2022-12-15 10:39:00.000000+00,
14721,7608,7,2,2022-12-15 18:37:00.000000+00,,,MISSED,2022-12-15 18:39:00.000000+00,
14722,7608,7,3,2022-12-16 02:37:00.000000+00,,,MISSED,2022-12-16 02:39:00.000000+00,
14723,7608,7,4,2022-12-16 10:37:00.000000+00,,,MISSED,2022-12-16 10:39:00.000000+00,
14724,7609,7,1,2024-12-25 18:55:12.000000+00,2024-12-25 18:55:32.000000+00,2024-12-25 18:58:07.000000+00,ANSWERED,2024-12-25 18:58:07.000000+00,
14725,7610,6,1,2024-03-10 12:22:40.000000+00,2024-03-10 12:22:49.000000+00,2024-03-10 12:24:50.000000+00,ANSWERED,2024-03-10 12:24:50.000000+00,
14726,7611,9,1,2024-07-07 16:09:17.000000+00,2024-07-07 16:09:35.000000+00,2024-07-07 16:13:05.000000+00,ANSWERED,2024-07-07 16:13:05.000000+00,
14727,7612,9,1,2023-12-09 13:42:30.000000+00,,,INITIATED,2023-12-09 13:42:30.000000+00,
14728,7613,8,1,2022-07-12 22:16:10.000000+00,,,INITIATED,2022-07-12 22:16:10.000000+00,
14729,7614,9,1,2024-12-10 19:33:36.000000+00,2024-12-10 19:33:59.000000+00,2024-12-10 19:36:01.000000+00,ANSWERED,2024-12-10 19:36:01.000000+00,
14730,7615,9,1,2022-12-16 12:17:44.000000+00,2022-12-16 12:18:04.000000+00,2022-12-16 12:20:08.000000+00,ANSWERED,2022-12-16 12:20:08.000000+00,
14731,7616,10,1,2024-09-21 16:59:02.000000+00,,,MISSED,2024-09-21 17:01:02.000000+00,
14732,7616,10,2,2024-09-21 20:59:02.000000+00,2024-09-21 20:59:15.000000+00,2024-09-21 21:02:05.000000+00,ANSWERED,2024-09-21 21:02:05.000000+00,
14733,7617,8,1,2022-07-13 12:58:35.000000+00,,,MISSED,2022-07-13 13:00:35.000000+00,
14734,7617,8,2,2022-07-13 16:58:35.000000+00,2022-07-13 16:58:56.000000+00,2022-07-13 17:01:25.000000+00,ANSWERED,2022-07-13 17:01:25.000000+00,
14735,7618,10,1,2023-05-23 11:46:59.000000+00,2023-05-23 11:47:17.000000+00,2023-05-23 11:51:15.000000+00,ANSWERED,2023-05-23 11:51:15.000000+00,
14736,7619,9,1,2022-06-08 12:56:47.000000+00,,,MISSED,2022-06-08 12:58:47.000000+00,
14737,7619,9,2,2022-06-08 14:56:47.000000+00,,,MISSED,2022-06-08 14:58:47.000000+00,
14738,7619,9,3,2022-06-08 16:56:47.000000+00,,,MISSED,2022-06-08 16:58:47.000000+00,
14739,7619,9,4,2022-06-08 18:56:47.000000+00,2022-06-08 18:57:12.000000+00,2022-06-08 19:01:40.000000+00,ANSWERED,2022-06-08 19:01:40.000000+00,
14740,7620,9,1,2023-02-15 18:58:00.000000+00,,,MISSED,2023-02-15 19:00:00.000000+00,
14741,7620,9,2,2023-02-15 22:58:00.000000+00,,,MISSED,2023-02-15 23:00:00.000000+00,
14742,7620,9,3,2023-02-16 02:58:00.000000+00,,,MISSED,2023-02-16 03:00:00.000000+00,
14743,7621,9,1,2023-02-28 17:03:18.000000+00,,,MISSED,2023-02-28 17:05:18.000000+00,
14744,7621,9,2,2023-02-28 21:03:18.000000+00,2023-02-28 21:03:37.000000+00,2023-02-28 21:06:29.000000+00,ANSWERED,2023-02-28 21:06:29.000000+00,
14745,7622,8,1,2022-10-26 10:21:19.000000+00,,,MISSED,2022-10-26 10:23:19.000000+00,
14746,7622,8,2,2022-10-26 18:21:19.000000+00,2022-10-26 18:21:43.000000+00,2022-10-26 18:24:52.000000+00,ANSWERED,2022-10-26 18:24:52.000000+00,
14747,7623,10,1,2023-08-23 09:13:35.000000+00,2023-08-23 09:13:52.000000+00,2023-08-23 09:17:54.000000+00,ANSWERED,2023-08-23 09:17:54.000000+00,
14748,7624,10,1,2023-08-23 13:04:25.000000+00,2023-08-23 13:04:45.000000+00,2023-08-23 13:07:44.000000+00,ANSWERED,2023-08-23 13:07:44.000000+00,
14749,7625,10,1,2022-01-03 09:36:42.000000+00,2022-01-03 09:37:01.000000+00,2022-01-03 09:39:59.000000+00,ANSWERED,2022-01-03 09:39:59.000000+00,
14750,7626,7,1,2022-04-14 18:41:24.000000+00,2022-04-14 18:41:44.000000+00,2022-04-14 18:46:41.000000+00,ANSWERED,2022-04-14 18:46:41.000000+00,
14751,7627,9,1,2024-12-24 11:54:59.000000+00,2024-12-24 11:55:14.000000+00,2024-12-24 11:58:39.000000+00,ANSWERED,2024-12-24 11:58:39.000000+00,
14752,7628,8,1,2024-02-28 13:31:46.000000+00,,,MISSED,2024-02-28 13:33:46.000000+00,
14753,7628,8,2,2024-02-28 21:31:46.000000+00,2024-02-28 21:31:57.000000+00,2024-02-28 21:33:54.000000+00,ANSWERED,2024-02-28 21:33:54.000000+00,
14754,7629,9,1,2022-07-04 04:01:21.000000+00,,,MISSED,2022-07-04 04:03:21.000000+00,
14755,7629,9,2,2022-07-04 08:01:21.000000+00,,,MISSED,2022-07-04 08:03:21.000000+00,
14756,7630,9,1,2024-06-02 11:23:07.000000+00,,,MISSED,2024-06-02 11:25:07.000000+00,
14757,7630,9,2,2024-06-02 15:23:07.000000+00,,,MISSED,2024-06-02 15:25:07.000000+00,
14758,7630,9,3,2024-06-02 19:23:07.000000+00,,,MISSED,2024-06-02 19:25:07.000000+00,
14759,7631,10,1,2022-06-24 09:20:53.000000+00,2022-06-24 09:21:10.000000+00,2022-06-24 09:25:49.000000+00,ANSWERED,2022-06-24 09:25:49.000000+00,
14760,7632,9,1,2023-01-29 09:02:34.000000+00,,,MISSED,2023-01-29 09:04:34.000000+00,
14761,7632,9,2,2023-01-29 11:02:34.000000+00,2023-01-29 11:02:45.000000+00,2023-01-29 11:05:23.000000+00,ANSWERED,2023-01-29 11:05:23.000000+00,
14762,7633,10,1,2022-04-07 18:00:56.000000+00,2022-04-07 18:01:10.000000+00,2022-04-07 18:04:18.000000+00,ANSWERED,2022-04-07 18:04:18.000000+00,
14763,7634,10,1,2025-03-04 19:03:23.000000+00,2025-03-04 19:03:31.000000+00,2025-03-04 19:07:14.000000+00,ANSWERED,2025-03-04 19:07:14.000000+00,
14764,7635,10,1,2024-12-25 15:51:55.000000+00,2024-12-25 15:52:17.000000+00,2024-12-25 15:54:19.000000+00,ANSWERED,2024-12-25 15:54:19.000000+00,
14765,7636,9,1,2025-06-19 23:19:42.000000+00,,,MISSED,2025-06-19 23:21:42.000000+00,
14766,7636,9,2,2025-06-20 03:19:42.000000+00,2025-06-20 03:19:59.000000+00,2025-06-20 03:22:20.000000+00,ANSWERED,2025-06-20 03:22:20.000000+00,
14767,7637,8,1,2025-05-09 16:32:07.000000+00,2025-05-09 16:32:23.000000+00,2025-05-09 16:34:36.000000+00,ANSWERED,2025-05-09 16:34:36.000000+00,
14768,7638,10,1,2024-02-18 00:01:38.000000+00,,,MISSED,2024-02-18 00:03:38.000000+00,
14769,7638,10,2,2024-02-18 08:01:38.000000+00,2024-02-18 08:01:56.000000+00,2024-02-18 08:04:55.000000+00,ANSWERED,2024-02-18 08:04:55.000000+00,
14770,7639,10,1,2022-10-19 16:47:52.000000+00,2022-10-19 16:48:10.000000+00,2022-10-19 16:50:03.000000+00,ANSWERED,2022-10-19 16:50:03.000000+00,
14771,7640,7,1,2025-12-02 10:06:22.000000+00,,,MISSED,2025-12-02 10:08:22.000000+00,
14772,7640,7,2,2025-12-02 14:06:22.000000+00,2025-12-02 14:06:40.000000+00,2025-12-02 14:09:01.000000+00,ANSWERED,2025-12-02 14:09:01.000000+00,
14773,7641,10,1,2025-06-08 11:08:10.000000+00,,,MISSED,2025-06-08 11:10:10.000000+00,
14774,7641,10,2,2025-06-08 13:08:10.000000+00,2025-06-08 13:08:35.000000+00,2025-06-08 13:10:50.000000+00,ANSWERED,2025-06-08 13:10:50.000000+00,
14775,7642,8,1,2023-09-05 11:01:17.000000+00,2023-09-05 11:01:35.000000+00,2023-09-05 11:03:08.000000+00,ANSWERED,2023-09-05 11:03:08.000000+00,
14776,7643,9,1,2025-08-11 16:59:51.000000+00,2025-08-11 17:00:10.000000+00,2025-08-11 17:04:31.000000+00,ANSWERED,2025-08-11 17:04:31.000000+00,
14777,7644,10,1,2024-02-27 16:05:45.000000+00,2024-02-27 16:06:03.000000+00,2024-02-27 16:07:44.000000+00,ANSWERED,2024-02-27 16:07:44.000000+00,
14778,7645,9,1,2025-10-30 15:55:03.000000+00,,,INITIATED,2025-10-30 15:55:03.000000+00,
14779,7646,10,1,2023-01-25 09:43:09.000000+00,2023-01-25 09:43:30.000000+00,2023-01-25 09:47:20.000000+00,ANSWERED,2023-01-25 09:47:20.000000+00,
14780,7647,7,1,2023-06-27 18:55:27.000000+00,2023-06-27 18:55:38.000000+00,2023-06-27 18:57:09.000000+00,ANSWERED,2023-06-27 18:57:09.000000+00,
14781,7648,9,1,2025-05-28 11:19:00.000000+00,,,MISSED,2025-05-28 11:21:00.000000+00,
14782,7648,9,2,2025-05-28 15:19:00.000000+00,,,MISSED,2025-05-28 15:21:00.000000+00,
14783,7649,9,1,2024-11-08 17:38:17.000000+00,2024-11-08 17:38:30.000000+00,2024-11-08 17:42:24.000000+00,ANSWERED,2024-11-08 17:42:24.000000+00,
14784,7650,9,1,2022-07-18 11:41:30.000000+00,,,MISSED,2022-07-18 11:43:30.000000+00,
14785,7650,9,2,2022-07-18 15:41:30.000000+00,,,MISSED,2022-07-18 15:43:30.000000+00,
14786,7650,9,3,2022-07-18 19:41:30.000000+00,2022-07-18 19:41:43.000000+00,2022-07-18 19:46:34.000000+00,ANSWERED,2022-07-18 19:46:34.000000+00,
14787,7651,10,1,2026-01-03 17:02:51.000000+00,2026-01-03 17:03:15.000000+00,2026-01-03 17:07:48.000000+00,ANSWERED,2026-01-03 17:07:48.000000+00,
14788,7652,9,1,2022-11-16 18:34:58.000000+00,,,MISSED,2022-11-16 18:36:58.000000+00,
14789,7652,9,2,2022-11-16 22:34:58.000000+00,2022-11-16 22:35:13.000000+00,2022-11-16 22:38:23.000000+00,ANSWERED,2022-11-16 22:38:23.000000+00,
14790,7653,10,1,2022-11-08 11:33:16.000000+00,2022-11-08 11:33:39.000000+00,2022-11-08 11:37:59.000000+00,ANSWERED,2022-11-08 11:37:59.000000+00,
14791,7654,10,1,2024-09-10 12:13:11.000000+00,,,MISSED,2024-09-10 12:15:11.000000+00,
14792,7654,10,2,2024-09-10 16:13:11.000000+00,2024-09-10 16:13:21.000000+00,2024-09-10 16:15:11.000000+00,ANSWERED,2024-09-10 16:15:11.000000+00,
14793,7655,6,1,2023-06-18 20:37:47.000000+00,,,MISSED,2023-06-18 20:39:47.000000+00,
14794,7655,6,2,2023-06-19 04:37:47.000000+00,2023-06-19 04:38:01.000000+00,2023-06-19 04:39:57.000000+00,ANSWERED,2023-06-19 04:39:57.000000+00,
14795,7656,9,1,2023-03-16 14:26:15.000000+00,2023-03-16 14:26:31.000000+00,2023-03-16 14:28:47.000000+00,ANSWERED,2023-03-16 14:28:47.000000+00,
14796,7657,10,1,2024-04-17 08:22:48.000000+00,,,INITIATED,2024-04-17 08:22:48.000000+00,
14797,7658,6,1,2023-01-11 14:20:32.000000+00,,,MISSED,2023-01-11 14:22:32.000000+00,
14798,7658,6,2,2023-01-11 18:20:32.000000+00,,,MISSED,2023-01-11 18:22:32.000000+00,
14799,7658,6,3,2023-01-11 22:20:32.000000+00,,,MISSED,2023-01-11 22:22:32.000000+00,
14800,7658,6,4,2023-01-12 02:20:32.000000+00,,,MISSED,2023-01-12 02:22:32.000000+00,
14801,7659,7,1,2025-01-27 13:30:06.000000+00,,,MISSED,2025-01-27 13:32:06.000000+00,
14802,7659,7,2,2025-01-27 15:30:06.000000+00,2025-01-27 15:30:23.000000+00,2025-01-27 15:34:24.000000+00,ANSWERED,2025-01-27 15:34:24.000000+00,
14803,7660,8,1,2024-09-09 10:32:27.000000+00,,,MISSED,2024-09-09 10:34:27.000000+00,
14804,7660,8,2,2024-09-09 14:32:27.000000+00,2024-09-09 14:32:36.000000+00,2024-09-09 14:37:24.000000+00,ANSWERED,2024-09-09 14:37:24.000000+00,
14805,7661,10,1,2022-02-16 12:46:54.000000+00,,,INITIATED,2022-02-16 12:46:54.000000+00,
14806,7662,9,1,2023-12-18 20:58:55.000000+00,,,MISSED,2023-12-18 21:00:55.000000+00,
14807,7662,9,2,2023-12-19 04:58:55.000000+00,2023-12-19 04:59:04.000000+00,2023-12-19 05:00:58.000000+00,ANSWERED,2023-12-19 05:00:58.000000+00,
14808,7663,6,1,2025-03-26 07:03:35.000000+00,,,INITIATED,2025-03-26 07:03:35.000000+00,
14809,7664,6,1,2023-11-05 09:37:16.000000+00,2023-11-05 09:37:28.000000+00,2023-11-05 09:40:24.000000+00,ANSWERED,2023-11-05 09:40:24.000000+00,
14810,7665,7,1,2022-06-08 01:39:10.000000+00,2022-06-08 01:39:34.000000+00,2022-06-08 01:41:59.000000+00,ANSWERED,2022-06-08 01:41:59.000000+00,
14811,7666,10,1,2025-11-11 06:04:57.000000+00,2025-11-11 06:05:17.000000+00,2025-11-11 06:09:31.000000+00,ANSWERED,2025-11-11 06:09:31.000000+00,
14812,7667,10,1,2023-07-29 15:31:06.000000+00,2023-07-29 15:31:27.000000+00,2023-07-29 15:35:38.000000+00,ANSWERED,2023-07-29 15:35:38.000000+00,
14813,7668,8,1,2023-12-04 11:39:55.000000+00,,,MISSED,2023-12-04 11:41:55.000000+00,
14814,7668,8,2,2023-12-04 13:39:55.000000+00,,,MISSED,2023-12-04 13:41:55.000000+00,
14815,7668,8,3,2023-12-04 15:39:55.000000+00,,,MISSED,2023-12-04 15:41:55.000000+00,
14816,7668,8,4,2023-12-04 17:39:55.000000+00,,,MISSED,2023-12-04 17:41:55.000000+00,
14817,7669,10,1,2023-12-05 14:39:55.000000+00,,,MISSED,2023-12-05 14:41:55.000000+00,
14818,7669,10,2,2023-12-05 16:39:55.000000+00,,,MISSED,2023-12-05 16:41:55.000000+00,
14819,7669,10,3,2023-12-05 18:39:55.000000+00,,,MISSED,2023-12-05 18:41:55.000000+00,
14820,7669,10,4,2023-12-05 20:39:55.000000+00,,,MISSED,2023-12-05 20:41:55.000000+00,
14821,7669,10,5,2023-12-05 22:39:55.000000+00,,,MISSED,2023-12-05 22:41:55.000000+00,
14822,7670,8,1,2023-04-17 13:25:01.000000+00,,,MISSED,2023-04-17 13:27:01.000000+00,
14823,7670,8,2,2023-04-17 15:25:01.000000+00,,,MISSED,2023-04-17 15:27:01.000000+00,
14824,7671,9,1,2025-11-23 12:37:51.000000+00,,,MISSED,2025-11-23 12:39:51.000000+00,
14825,7671,9,2,2025-11-23 16:37:51.000000+00,,,MISSED,2025-11-23 16:39:51.000000+00,
14826,7671,9,3,2025-11-23 20:37:51.000000+00,,,MISSED,2025-11-23 20:39:51.000000+00,
14827,7672,9,1,2022-10-06 08:29:56.000000+00,,,MISSED,2022-10-06 08:31:56.000000+00,
14828,7672,9,2,2022-10-06 16:29:56.000000+00,,,MISSED,2022-10-06 16:31:56.000000+00,
14829,7673,9,1,2024-05-12 14:01:54.000000+00,2024-05-12 14:02:16.000000+00,2024-05-12 14:04:10.000000+00,ANSWERED,2024-05-12 14:04:10.000000+00,
14830,7674,9,1,2026-01-12 17:23:50.000000+00,,,MISSED,2026-01-12 17:25:50.000000+00,
14831,7674,9,2,2026-01-12 19:23:50.000000+00,2026-01-12 19:23:58.000000+00,2026-01-12 19:26:09.000000+00,ANSWERED,2026-01-12 19:26:09.000000+00,
14832,7675,9,1,2023-02-20 03:49:20.000000+00,,,MISSED,2023-02-20 03:51:20.000000+00,
14833,7675,9,2,2023-02-20 11:49:20.000000+00,,,MISSED,2023-02-20 11:51:20.000000+00,
14834,7675,9,3,2023-02-20 19:49:20.000000+00,2023-02-20 19:49:32.000000+00,2023-02-20 19:54:16.000000+00,ANSWERED,2023-02-20 19:54:16.000000+00,
14835,7676,9,1,2023-02-22 06:49:20.000000+00,,,MISSED,2023-02-22 06:51:20.000000+00,
14836,7676,9,2,2023-02-22 14:49:20.000000+00,2023-02-22 14:49:42.000000+00,2023-02-22 14:52:15.000000+00,ANSWERED,2023-02-22 14:52:15.000000+00,
14837,7677,6,1,2024-03-03 12:14:55.000000+00,2024-03-03 12:15:16.000000+00,2024-03-03 12:19:19.000000+00,ANSWERED,2024-03-03 12:19:19.000000+00,
