id,issue_id,uploaded_by_user_id,image_url,image_type,ai_flag,ai_details,created_at,updated_at
1425,980,2,https://ik.imagekit.io/facility/issues/980/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-28 17:33:00.000000+00,2025-02-28 17:33:00.000000+00
1426,981,2,https://ik.imagekit.io/facility/issues/981/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-03-28 10:02:17.000000+00,2025-03-28 10:02:17.000000+00
1427,982,2,https://ik.imagekit.io/facility/issues/982/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-04 15:05:36.000000+00,2025-04-04 15:05:36.000000+00
1428,983,2,https://ik.imagekit.io/facility/issues/983/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-23 15:50:00.000000+00,2025-04-23 15:50:00.000000+00
1429,983,10,https://ik.imagekit.io/facility/issues/983/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-04-30 15:50:00.000000+00,2025-04-30 15:50:00.000000+00
1430,984,2,https://ik.imagekit.io/facility/issues/984/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-05-21 11:17:08.000000+00,2025-05-21 11:17:08.000000+00
1431,984,7,https://ik.imagekit.io/facility/issues/984/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-05-28 11:17:08.000000+00,2025-05-28 11:17:08.000000+00
1432,985,2,https://ik.imagekit.io/facility/issues/985/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-05-30 09:22:37.000000+00,2025-05-30 09:22:37.000000+00
1433,987,2,https://ik.imagekit.io/facility/issues/987/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-06 08:07:33.000000+00,2025-08-06 08:07:33.000000+00
1434,988,2,https://ik.imagekit.io/facility/issues/988/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-06 11:06:40.000000+00,2025-08-06 11:06:40.000000+00
1435,988,8,https://ik.imagekit.io/facility/issues/988/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-08-15 11:06:40.000000+00,2025-08-15 11:06:40.000000+00
1436,989,2,https://ik.imagekit.io/facility/issues/989/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-27 12:11:48.000000+00,2025-08-27 12:11:48.000000+00
1437,990,2,https://ik.imagekit.io/facility/issues/990/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-09-19 11:43:25.000000+00,2025-09-19 11:43:25.000000+00
1438,991,7,https://ik.imagekit.io/facility/issues/991/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-10-10 13:10:32.000000+00,2025-10-10 13:10:32.000000+00
1439,992,7,https://ik.imagekit.io/facility/issues/992/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-10-17 09:50:49.000000+00,2025-10-17 09:50:49.000000+00
1440,993,2,https://ik.imagekit.io/facility/issues/993/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-15 11:13:27.000000+00,2025-10-15 11:13:27.000000+00
1441,994,2,https://ik.imagekit.io/facility/issues/994/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-19 14:44:13.000000+00,2025-10-19 14:44:13.000000+00
1442,995,2,https://ik.imagekit.io/facility/issues/995/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-12-08 15:57:18.000000+00,2025-12-08 15:57:18.000000+00
1443,996,2,https://ik.imagekit.io/facility/issues/996/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-12-21 15:23:23.000000+00,2025-12-21 15:23:23.000000+00
1444,996,8,https://ik.imagekit.io/facility/issues/996/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-12-31 15:23:23.000000+00,2025-12-31 15:23:23.000000+00
1445,997,2,https://ik.imagekit.io/facility/issues/997/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-01-23 10:21:59.000000+00,2024-01-23 10:21:59.000000+00
1446,998,2,https://ik.imagekit.io/facility/issues/998/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-09 12:23:03.000000+00,2024-02-09 12:23:03.000000+00
1447,998,7,https://ik.imagekit.io/facility/issues/998/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-02-18 12:23:03.000000+00,2024-02-18 12:23:03.000000+00
1448,999,2,https://ik.imagekit.io/facility/issues/999/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-15 08:20:19.000000+00,2024-03-15 08:20:19.000000+00
1449,999,6,https://ik.imagekit.io/facility/issues/999/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-03-19 08:20:19.000000+00,2024-03-19 08:20:19.000000+00
1450,1000,2,https://ik.imagekit.io/facility/issues/1000/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-29 10:31:27.000000+00,2024-03-29 10:31:27.000000+00
1451,1001,2,https://ik.imagekit.io/facility/issues/1001/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-05-13 18:40:51.000000+00,2024-05-13 18:40:51.000000+00
1452,1001,9,https://ik.imagekit.io/facility/issues/1001/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-05-27 18:40:51.000000+00,2024-05-27 18:40:51.000000+00
1453,1002,2,https://ik.imagekit.io/facility/issues/1002/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-07-21 11:41:47.000000+00,2024-07-21 11:41:47.000000+00
1454,1002,9,https://ik.imagekit.io/facility/issues/1002/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-08-03 11:41:47.000000+00,2024-08-03 11:41:47.000000+00
1455,1003,2,https://ik.imagekit.io/facility/issues/1003/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-10 13:13:48.000000+00,2024-08-10 13:13:48.000000+00
1456,1003,6,https://ik.imagekit.io/facility/issues/1003/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-08-24 13:13:48.000000+00,2024-08-24 13:13:48.000000+00
1457,1004,2,https://ik.imagekit.io/facility/issues/1004/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-23 08:26:42.000000+00,2024-08-23 08:26:42.000000+00
1458,1005,2,https://ik.imagekit.io/facility/issues/1005/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-03 09:18:46.000000+00,2024-09-03 09:18:46.000000+00
1459,1006,2,https://ik.imagekit.io/facility/issues/1006/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-15 11:28:09.000000+00,2024-09-15 11:28:09.000000+00
1460,1007,2,https://ik.imagekit.io/facility/issues/1007/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-18 18:40:31.000000+00,2024-09-18 18:40:31.000000+00
1461,1007,7,https://ik.imagekit.io/facility/issues/1007/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-09-30 18:40:31.000000+00,2024-09-30 18:40:31.000000+00
1462,1008,2,https://ik.imagekit.io/facility/issues/1008/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-07 08:39:37.000000+00,2024-10-07 08:39:37.000000+00
1463,1008,10,https://ik.imagekit.io/facility/issues/1008/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-10-17 08:39:37.000000+00,2024-10-17 08:39:37.000000+00
1464,1009,2,https://ik.imagekit.io/facility/issues/1009/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-13 13:24:38.000000+00,2024-10-13 13:24:38.000000+00
1465,1009,9,https://ik.imagekit.io/facility/issues/1009/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-10-20 13:24:38.000000+00,2024-10-20 13:24:38.000000+00
1466,1010,2,https://ik.imagekit.io/facility/issues/1010/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-20 18:35:26.000000+00,2024-10-20 18:35:26.000000+00
1467,1010,8,https://ik.imagekit.io/facility/issues/1010/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-10-28 18:35:26.000000+00,2024-10-28 18:35:26.000000+00
1468,1011,2,https://ik.imagekit.io/facility/issues/1011/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-21 13:40:20.000000+00,2024-10-21 13:40:20.000000+00
1469,1011,10,https://ik.imagekit.io/facility/issues/1011/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2024-10-31 13:40:20.000000+00,2024-10-31 13:40:20.000000+00
1470,1012,2,https://ik.imagekit.io/facility/issues/1012/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-23 12:00:34.000000+00,2024-10-23 12:00:34.000000+00
1471,1013,2,https://ik.imagekit.io/facility/issues/1013/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-03 10:01:39.000000+00,2024-11-03 10:01:39.000000+00
1472,1014,2,https://ik.imagekit.io/facility/issues/1014/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-17 14:23:01.000000+00,2024-11-17 14:23:01.000000+00
1473,1015,2,https://ik.imagekit.io/facility/issues/1015/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-20 17:20:08.000000+00,2024-11-20 17:20:08.000000+00
1474,1015,8,https://ik.imagekit.io/facility/issues/1015/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-01 17:20:08.000000+00,2024-12-01 17:20:08.000000+00
1475,1016,2,https://ik.imagekit.io/facility/issues/1016/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-27 10:29:32.000000+00,2024-11-27 10:29:32.000000+00
1476,1017,2,https://ik.imagekit.io/facility/issues/1017/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-08 14:55:33.000000+00,2024-12-08 14:55:33.000000+00
1477,1018,2,https://ik.imagekit.io/facility/issues/1018/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-11 13:01:28.000000+00,2024-12-11 13:01:28.000000+00
1478,1019,2,https://ik.imagekit.io/facility/issues/1019/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-19 15:06:09.000000+00,2024-12-19 15:06:09.000000+00
1479,1019,9,https://ik.imagekit.io/facility/issues/1019/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-28 15:06:09.000000+00,2024-12-28 15:06:09.000000+00
1480,1020,2,https://ik.imagekit.io/facility/issues/1020/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-25 09:41:44.000000+00,2024-12-25 09:41:44.000000+00
1481,1021,2,https://ik.imagekit.io/facility/issues/1021/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-03 11:17:38.000000+00,2025-01-03 11:17:38.000000+00
1482,1021,6,https://ik.imagekit.io/facility/issues/1021/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-01-07 11:17:38.000000+00,2025-01-07 11:17:38.000000+00
1483,1022,2,https://ik.imagekit.io/facility/issues/1022/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-06 14:36:40.000000+00,2025-02-06 14:36:40.000000+00
1484,1022,10,https://ik.imagekit.io/facility/issues/1022/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-02-12 14:36:40.000000+00,2025-02-12 14:36:40.000000+00
1485,1023,2,https://ik.imagekit.io/facility/issues/1023/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-08 11:54:13.000000+00,2025-02-08 11:54:13.000000+00
1486,1023,10,https://ik.imagekit.io/facility/issues/1023/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-02-16 11:54:13.000000+00,2025-02-16 11:54:13.000000+00
1487,1024,2,https://ik.imagekit.io/facility/issues/1024/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-03-09 18:41:09.000000+00,2025-03-09 18:41:09.000000+00
1488,1024,10,https://ik.imagekit.io/facility/issues/1024/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-03-19 18:41:09.000000+00,2025-03-19 18:41:09.000000+00
1489,1025,2,https://ik.imagekit.io/facility/issues/1025/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-03-30 08:04:21.000000+00,2025-03-30 08:04:21.000000+00
1490,1025,7,https://ik.imagekit.io/facility/issues/1025/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-04-07 08:04:21.000000+00,2025-04-07 08:04:21.000000+00
1491,1026,2,https://ik.imagekit.io/facility/issues/1026/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-21 16:53:47.000000+00,2025-04-21 16:53:47.000000+00
1492,1028,2,https://ik.imagekit.io/facility/issues/1028/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-05-21 14:15:14.000000+00,2025-05-21 14:15:14.000000+00
1493,1029,2,https://ik.imagekit.io/facility/issues/1029/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-05-27 17:57:57.000000+00,2025-05-27 17:57:57.000000+00
1494,1029,7,https://ik.imagekit.io/facility/issues/1029/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-06-03 17:57:57.000000+00,2025-06-03 17:57:57.000000+00
1495,1030,2,https://ik.imagekit.io/facility/issues/1030/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-05-29 15:20:50.000000+00,2025-05-29 15:20:50.000000+00
1496,1031,2,https://ik.imagekit.io/facility/issues/1031/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-07-31 12:36:00.000000+00,2025-07-31 12:36:00.000000+00
1497,1031,7,https://ik.imagekit.io/facility/issues/1031/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-08-11 12:36:00.000000+00,2025-08-11 12:36:00.000000+00
1498,1032,9,https://ik.imagekit.io/facility/issues/1032/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-08-22 12:17:31.000000+00,2025-08-22 12:17:31.000000+00
1499,1033,2,https://ik.imagekit.io/facility/issues/1033/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-22 11:35:32.000000+00,2025-08-22 11:35:32.000000+00
1500,1034,2,https://ik.imagekit.io/facility/issues/1034/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-23 09:27:43.000000+00,2025-08-23 09:27:43.000000+00
1501,1035,2,https://ik.imagekit.io/facility/issues/1035/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-09-05 12:20:49.000000+00,2025-09-05 12:20:49.000000+00
1502,1035,7,https://ik.imagekit.io/facility/issues/1035/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2025-09-18 12:20:49.000000+00,2025-09-18 12:20:49.000000+00
1503,1036,2,https://ik.imagekit.io/facility/issues/1036/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-09-14 15:54:10.000000+00,2025-09-14 15:54:10.000000+00
1504,1036,10,https://ik.imagekit.io/facility/issues/1036/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-09-26 15:54:10.000000+00,2025-09-26 15:54:10.000000+00
1505,1037,2,https://ik.imagekit.io/facility/issues/1037/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-05 17:30:59.000000+00,2025-10-05 17:30:59.000000+00
1506,1037,9,https://ik.imagekit.io/facility/issues/1037/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-10-13 17:30:59.000000+00,2025-10-13 17:30:59.000000+00
1507,1038,2,https://ik.imagekit.io/facility/issues/1038/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-12-14 12:26:00.000000+00,2025-12-14 12:26:00.000000+00
1508,1038,9,https://ik.imagekit.io/facility/issues/1038/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-12-23 12:26:00.000000+00,2025-12-23 12:26:00.000000+00
1509,1039,2,https://ik.imagekit.io/facility/issues/1039/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-12-15 10:45:16.000000+00,2025-12-15 10:45:16.000000+00
1510,1040,2,https://ik.imagekit.io/facility/issues/1040/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-12-30 12:54:17.000000+00,2025-12-30 12:54:17.000000+00
1511,1040,6,https://ik.imagekit.io/facility/issues/1040/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2026-01-10 12:54:17.000000+00,2026-01-10 12:54:17.000000+00
1512,1041,3,https://ik.imagekit.io/facility/issues/1041/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-01-30 08:07:41.000000+00,2024-01-30 08:07:41.000000+00
1513,1042,3,https://ik.imagekit.io/facility/issues/1042/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-04 18:32:55.000000+00,2024-03-04 18:32:55.000000+00
1514,1042,9,https://ik.imagekit.io/facility/issues/1042/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-03-13 18:32:55.000000+00,2024-03-13 18:32:55.000000+00
1515,1043,3,https://ik.imagekit.io/facility/issues/1043/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-19 13:51:32.000000+00,2024-03-19 13:51:32.000000+00
1516,1043,9,https://ik.imagekit.io/facility/issues/1043/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-03-30 13:51:32.000000+00,2024-03-30 13:51:32.000000+00
1517,1044,3,https://ik.imagekit.io/facility/issues/1044/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-29 18:09:41.000000+00,2024-03-29 18:09:41.000000+00
1518,1045,3,https://ik.imagekit.io/facility/issues/1045/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-04-05 11:39:53.000000+00,2024-04-05 11:39:53.000000+00
1519,1045,10,https://ik.imagekit.io/facility/issues/1045/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-04-15 11:39:53.000000+00,2024-04-15 11:39:53.000000+00
1520,1046,3,https://ik.imagekit.io/facility/issues/1046/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-04-22 13:41:42.000000+00,2024-04-22 13:41:42.000000+00
1521,1046,10,https://ik.imagekit.io/facility/issues/1046/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-05-05 13:41:42.000000+00,2024-05-05 13:41:42.000000+00
1522,1047,3,https://ik.imagekit.io/facility/issues/1047/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-05-03 08:38:54.000000+00,2024-05-03 08:38:54.000000+00
1523,1047,9,https://ik.imagekit.io/facility/issues/1047/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-05-12 08:38:54.000000+00,2024-05-12 08:38:54.000000+00
1524,1048,3,https://ik.imagekit.io/facility/issues/1048/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-05-04 11:59:58.000000+00,2024-05-04 11:59:58.000000+00
1525,1048,10,https://ik.imagekit.io/facility/issues/1048/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-05-15 11:59:58.000000+00,2024-05-15 11:59:58.000000+00
1526,1049,3,https://ik.imagekit.io/facility/issues/1049/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-05-28 14:24:03.000000+00,2024-05-28 14:24:03.000000+00
1527,1049,8,https://ik.imagekit.io/facility/issues/1049/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-06-07 14:24:03.000000+00,2024-06-07 14:24:03.000000+00
1528,1050,3,https://ik.imagekit.io/facility/issues/1050/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-08 13:10:48.000000+00,2024-06-08 13:10:48.000000+00
1529,1051,8,https://ik.imagekit.io/facility/issues/1051/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-07-22 11:16:32.000000+00,2024-07-22 11:16:32.000000+00
1530,1052,3,https://ik.imagekit.io/facility/issues/1052/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-07-19 09:54:41.000000+00,2024-07-19 09:54:41.000000+00
1531,1053,3,https://ik.imagekit.io/facility/issues/1053/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-07-23 09:54:15.000000+00,2024-07-23 09:54:15.000000+00
1532,1053,10,https://ik.imagekit.io/facility/issues/1053/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-07-29 09:54:15.000000+00,2024-07-29 09:54:15.000000+00
1533,1054,3,https://ik.imagekit.io/facility/issues/1054/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-03 14:18:23.000000+00,2024-08-03 14:18:23.000000+00
1534,1054,7,https://ik.imagekit.io/facility/issues/1054/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-08-09 14:18:23.000000+00,2024-08-09 14:18:23.000000+00
1535,1055,3,https://ik.imagekit.io/facility/issues/1055/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-06 10:31:13.000000+00,2024-08-06 10:31:13.000000+00
1536,1056,3,https://ik.imagekit.io/facility/issues/1056/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-14 08:55:09.000000+00,2024-08-14 08:55:09.000000+00
1537,1056,6,https://ik.imagekit.io/facility/issues/1056/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-08-26 08:55:09.000000+00,2024-08-26 08:55:09.000000+00
1538,1057,3,https://ik.imagekit.io/facility/issues/1057/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-20 12:04:07.000000+00,2024-08-20 12:04:07.000000+00
1539,1057,10,https://ik.imagekit.io/facility/issues/1057/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2024-09-01 12:04:07.000000+00,2024-09-01 12:04:07.000000+00
1540,1058,3,https://ik.imagekit.io/facility/issues/1058/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-31 12:57:57.000000+00,2024-08-31 12:57:57.000000+00
1541,1058,8,https://ik.imagekit.io/facility/issues/1058/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-09-09 12:57:57.000000+00,2024-09-09 12:57:57.000000+00
1542,1059,3,https://ik.imagekit.io/facility/issues/1059/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-07 15:09:14.000000+00,2024-09-07 15:09:14.000000+00
1543,1060,3,https://ik.imagekit.io/facility/issues/1060/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-14 11:29:42.000000+00,2024-09-14 11:29:42.000000+00
1544,1061,3,https://ik.imagekit.io/facility/issues/1061/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-10 16:47:57.000000+00,2024-10-10 16:47:57.000000+00
1545,1062,3,https://ik.imagekit.io/facility/issues/1062/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-14 12:00:36.000000+00,2024-10-14 12:00:36.000000+00
1546,1063,3,https://ik.imagekit.io/facility/issues/1063/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-12 12:47:17.000000+00,2024-11-12 12:47:17.000000+00
1547,1064,3,https://ik.imagekit.io/facility/issues/1064/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-05 09:54:21.000000+00,2024-12-05 09:54:21.000000+00
1548,1064,9,https://ik.imagekit.io/facility/issues/1064/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-14 09:54:21.000000+00,2024-12-14 09:54:21.000000+00
1549,1065,3,https://ik.imagekit.io/facility/issues/1065/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-16 15:07:35.000000+00,2024-12-16 15:07:35.000000+00
1550,1066,3,https://ik.imagekit.io/facility/issues/1066/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-21 10:52:56.000000+00,2024-12-21 10:52:56.000000+00
1551,1066,7,https://ik.imagekit.io/facility/issues/1066/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-28 10:52:56.000000+00,2024-12-28 10:52:56.000000+00
1552,1067,3,https://ik.imagekit.io/facility/issues/1067/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-04 10:55:33.000000+00,2025-01-04 10:55:33.000000+00
1553,1068,3,https://ik.imagekit.io/facility/issues/1068/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-05 16:14:53.000000+00,2025-02-05 16:14:53.000000+00
1554,1068,9,https://ik.imagekit.io/facility/issues/1068/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-02-18 16:14:53.000000+00,2025-02-18 16:14:53.000000+00
1555,1069,3,https://ik.imagekit.io/facility/issues/1069/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-03-08 11:57:33.000000+00,2025-03-08 11:57:33.000000+00
1556,1070,3,https://ik.imagekit.io/facility/issues/1070/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-01 14:38:04.000000+00,2025-04-01 14:38:04.000000+00
1557,1071,3,https://ik.imagekit.io/facility/issues/1071/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-25 10:53:22.000000+00,2025-04-25 10:53:22.000000+00
1558,1071,8,https://ik.imagekit.io/facility/issues/1071/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-05-05 10:53:22.000000+00,2025-05-05 10:53:22.000000+00
1559,1072,3,https://ik.imagekit.io/facility/issues/1072/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-05-23 15:00:40.000000+00,2025-05-23 15:00:40.000000+00
1560,1073,3,https://ik.imagekit.io/facility/issues/1073/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-06-11 13:39:29.000000+00,2025-06-11 13:39:29.000000+00
1561,1073,7,https://ik.imagekit.io/facility/issues/1073/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-06-15 13:39:29.000000+00,2025-06-15 13:39:29.000000+00
1562,1074,3,https://ik.imagekit.io/facility/issues/1074/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-06-17 10:45:44.000000+00,2025-06-17 10:45:44.000000+00
