id,issue_id,changed_by_user_id,old_status,new_status,action_type,details,created_at,updated_at
3481,842,1.0,,OPEN,ASSIGN,Issue created via chat,2024-03-23 09:47:12.000000+00,2024-03-23 09:47:12.000000+00
3482,842,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-03-23 10:47:12.000000+00,2024-03-23 10:47:12.000000+00
3483,842,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-03-23 17:47:12.000000+00,2024-03-23 17:47:12.000000+00
3484,842,6.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-03-28 17:47:12.000000+00,2024-03-28 17:47:12.000000+00
3485,843,1.0,,OPEN,ASSIGN,Issue created via chat,2024-05-07 08:52:23.000000+00,2024-05-07 08:52:23.000000+00
3486,843,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-05-07 09:52:23.000000+00,2024-05-07 09:52:23.000000+00
3487,843,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-05-07 14:52:23.000000+00,2024-05-07 14:52:23.000000+00
3488,844,1.0,,OPEN,ASSIGN,Issue created via chat,2024-05-09 15:27:33.000000+00,2024-05-09 15:27:33.000000+00
3489,844,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-05-09 16:27:33.000000+00,2024-05-09 16:27:33.000000+00
3490,844,9.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-05-09 20:27:33.000000+00,2024-05-09 20:27:33.000000+00
3491,845,1.0,,OPEN,ASSIGN,Issue created via chat,2024-06-08 12:54:42.000000+00,2024-06-08 12:54:42.000000+00
3492,845,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-06-08 13:54:42.000000+00,2024-06-08 13:54:42.000000+00
3493,845,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-06-08 16:54:42.000000+00,2024-06-08 16:54:42.000000+00
3494,845,6.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-06-11 16:54:42.000000+00,2024-06-11 16:54:42.000000+00
3495,845,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2024-06-13 16:54:42.000000+00,2024-06-13 16:54:42.000000+00
3496,846,1.0,,OPEN,ASSIGN,Issue created via chat,2024-08-05 12:31:47.000000+00,2024-08-05 12:31:47.000000+00
3497,846,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-08-05 13:31:47.000000+00,2024-08-05 13:31:47.000000+00
3498,846,9.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-08-05 18:31:47.000000+00,2024-08-05 18:31:47.000000+00
3499,846,9.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-08-14 18:31:47.000000+00,2024-08-14 18:31:47.000000+00
3500,846,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2024-08-15 18:31:47.000000+00,2024-08-15 18:31:47.000000+00
3501,847,1.0,,OPEN,ASSIGN,Issue created via chat,2024-08-14 12:12:54.000000+00,2024-08-14 12:12:54.000000+00
3502,847,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-08-14 13:12:54.000000+00,2024-08-14 13:12:54.000000+00
3503,847,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-08-14 17:12:54.000000+00,2024-08-14 17:12:54.000000+00
3504,847,6.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-08-22 17:12:54.000000+00,2024-08-22 17:12:54.000000+00
3505,847,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2024-08-23 17:12:54.000000+00,2024-08-23 17:12:54.000000+00
3506,848,1.0,,OPEN,ASSIGN,Issue created via chat,2024-09-02 12:17:56.000000+00,2024-09-02 12:17:56.000000+00
3507,848,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-09-02 13:17:56.000000+00,2024-09-02 13:17:56.000000+00
3508,848,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-09-02 19:17:56.000000+00,2024-09-02 19:17:56.000000+00
3509,848,,IN_PROGRESS,ESCALATED,UPDATE,Auto-escalated: solver missed calls,2024-09-03 02:17:56.000000+00,2024-09-03 02:17:56.000000+00
3510,849,1.0,,OPEN,ASSIGN,Issue created via chat,2024-09-04 10:23:53.000000+00,2024-09-04 10:23:53.000000+00
3511,849,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-09-04 11:23:53.000000+00,2024-09-04 11:23:53.000000+00
3512,849,9.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-09-04 19:23:53.000000+00,2024-09-04 19:23:53.000000+00
3513,849,9.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-09-18 19:23:53.000000+00,2024-09-18 19:23:53.000000+00
3514,850,1.0,,OPEN,ASSIGN,Issue created via chat,2024-09-10 15:51:59.000000+00,2024-09-10 15:51:59.000000+00
3515,850,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-09-10 16:51:59.000000+00,2024-09-10 16:51:59.000000+00
3516,850,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-09-10 19:51:59.000000+00,2024-09-10 19:51:59.000000+00
3517,851,1.0,,OPEN,ASSIGN,Issue created via chat,2024-10-18 09:51:08.000000+00,2024-10-18 09:51:08.000000+00
3518,851,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-10-18 10:51:08.000000+00,2024-10-18 10:51:08.000000+00
3519,851,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-10-18 16:51:08.000000+00,2024-10-18 16:51:08.000000+00
3520,851,10.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-11-03 16:51:08.000000+00,2024-11-03 16:51:08.000000+00
3521,851,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2024-11-05 16:51:08.000000+00,2024-11-05 16:51:08.000000+00
3522,852,1.0,,OPEN,ASSIGN,Issue created via chat,2024-10-24 12:40:49.000000+00,2024-10-24 12:40:49.000000+00
3523,852,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-10-24 13:40:49.000000+00,2024-10-24 13:40:49.000000+00
3524,852,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-10-24 15:40:49.000000+00,2024-10-24 15:40:49.000000+00
3525,852,10.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-11-06 15:40:49.000000+00,2024-11-06 15:40:49.000000+00
3526,852,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2024-11-07 15:40:49.000000+00,2024-11-07 15:40:49.000000+00
3527,853,1.0,,OPEN,ASSIGN,Issue created via chat,2024-11-01 15:11:15.000000+00,2024-11-01 15:11:15.000000+00
3528,853,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-11-01 16:11:15.000000+00,2024-11-01 16:11:15.000000+00
3529,853,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-11-01 23:11:15.000000+00,2024-11-01 23:11:15.000000+00
3530,853,6.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-11-08 23:11:15.000000+00,2024-11-08 23:11:15.000000+00
3531,853,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2024-11-09 23:11:15.000000+00,2024-11-09 23:11:15.000000+00
3532,854,1.0,,OPEN,ASSIGN,Issue created via chat,2024-12-17 13:40:37.000000+00,2024-12-17 13:40:37.000000+00
3533,854,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-12-17 14:40:37.000000+00,2024-12-17 14:40:37.000000+00
3534,854,9.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-12-17 21:40:37.000000+00,2024-12-17 21:40:37.000000+00
3535,854,9.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-12-28 21:40:37.000000+00,2024-12-28 21:40:37.000000+00
3536,854,1.0,RESOLVED_PENDING_REVIEW,REOPENED,COMPLAINT,"Complaint raised, issue reopened",2024-12-31 21:40:37.000000+00,2024-12-31 21:40:37.000000+00
3537,855,1.0,,OPEN,ASSIGN,Issue created via chat,2024-12-19 09:54:23.000000+00,2024-12-19 09:54:23.000000+00
3538,855,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-12-19 10:54:23.000000+00,2024-12-19 10:54:23.000000+00
3539,855,9.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-12-19 14:54:23.000000+00,2024-12-19 14:54:23.000000+00
3540,855,,IN_PROGRESS,ESCALATED,UPDATE,Auto-escalated: solver missed calls,2024-12-20 05:54:23.000000+00,2024-12-20 05:54:23.000000+00
3541,856,1.0,,OPEN,ASSIGN,Issue created via chat,2024-12-20 12:20:40.000000+00,2024-12-20 12:20:40.000000+00
3542,856,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-12-20 13:20:40.000000+00,2024-12-20 13:20:40.000000+00
3543,856,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-12-20 19:20:40.000000+00,2024-12-20 19:20:40.000000+00
3544,857,1.0,,OPEN,ASSIGN,Issue created via chat,2024-12-23 11:22:30.000000+00,2024-12-23 11:22:30.000000+00
3545,857,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-12-23 12:22:30.000000+00,2024-12-23 12:22:30.000000+00
3546,857,7.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-12-23 14:22:30.000000+00,2024-12-23 14:22:30.000000+00
3547,857,7.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-12-30 14:22:30.000000+00,2024-12-30 14:22:30.000000+00
3548,858,1.0,,OPEN,ASSIGN,Issue created via chat,2024-12-27 15:13:55.000000+00,2024-12-27 15:13:55.000000+00
3549,858,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-12-27 16:13:55.000000+00,2024-12-27 16:13:55.000000+00
3550,858,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-12-27 23:13:55.000000+00,2024-12-27 23:13:55.000000+00
3551,858,8.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-01-02 23:13:55.000000+00,2025-01-02 23:13:55.000000+00
3552,858,1.0,RESOLVED_PENDING_REVIEW,REOPENED,COMPLAINT,"Complaint raised, issue reopened",2025-01-03 23:13:55.000000+00,2025-01-03 23:13:55.000000+00
3553,859,1.0,,OPEN,ASSIGN,Issue created via chat,2025-01-03 12:05:22.000000+00,2025-01-03 12:05:22.000000+00
3554,859,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-01-03 13:05:22.000000+00,2025-01-03 13:05:22.000000+00
3555,859,9.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-01-03 15:05:22.000000+00,2025-01-03 15:05:22.000000+00
3556,859,9.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-01-11 15:05:22.000000+00,2025-01-11 15:05:22.000000+00
3557,859,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-01-13 15:05:22.000000+00,2025-01-13 15:05:22.000000+00
3558,860,1.0,,OPEN,ASSIGN,Issue created via chat,2025-03-28 16:45:17.000000+00,2025-03-28 16:45:17.000000+00
3559,860,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-03-28 17:45:17.000000+00,2025-03-28 17:45:17.000000+00
3560,860,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-03-28 23:45:17.000000+00,2025-03-28 23:45:17.000000+00
3561,861,1.0,,OPEN,ASSIGN,Issue created via chat,2025-04-26 15:39:06.000000+00,2025-04-26 15:39:06.000000+00
3562,861,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-04-26 16:39:06.000000+00,2025-04-26 16:39:06.000000+00
3563,861,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-04-26 19:39:06.000000+00,2025-04-26 19:39:06.000000+00
3564,861,10.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-05-03 19:39:06.000000+00,2025-05-03 19:39:06.000000+00
3565,861,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-05-04 19:39:06.000000+00,2025-05-04 19:39:06.000000+00
3566,862,1.0,,OPEN,ASSIGN,Issue created via chat,2025-04-28 13:37:26.000000+00,2025-04-28 13:37:26.000000+00
3567,862,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-04-28 14:37:26.000000+00,2025-04-28 14:37:26.000000+00
3568,862,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-04-28 18:37:26.000000+00,2025-04-28 18:37:26.000000+00
3569,862,8.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-05-03 18:37:26.000000+00,2025-05-03 18:37:26.000000+00
3570,862,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-05-05 18:37:26.000000+00,2025-05-05 18:37:26.000000+00
3571,863,1.0,,OPEN,ASSIGN,Issue created via chat,2025-06-10 14:23:09.000000+00,2025-06-10 14:23:09.000000+00
3572,863,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-06-10 15:23:09.000000+00,2025-06-10 15:23:09.000000+00
3573,863,9.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-06-10 17:23:09.000000+00,2025-06-10 17:23:09.000000+00
3574,863,9.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-06-11 17:23:09.000000+00,2025-06-11 17:23:09.000000+00
3575,863,1.0,RESOLVED_PENDING_REVIEW,REOPENED,COMPLAINT,"Complaint raised, issue reopened",2025-06-12 17:23:09.000000+00,2025-06-12 17:23:09.000000+00
3576,864,1.0,,OPEN,ASSIGN,Issue created via chat,2025-07-02 13:24:18.000000+00,2025-07-02 13:24:18.000000+00
3577,864,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-07-02 14:24:18.000000+00,2025-07-02 14:24:18.000000+00
3578,864,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-07-02 17:24:18.000000+00,2025-07-02 17:24:18.000000+00
3579,864,10.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-07-11 17:24:18.000000+00,2025-07-11 17:24:18.000000+00
3580,864,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-07-12 17:24:18.000000+00,2025-07-12 17:24:18.000000+00
3581,865,1.0,,OPEN,ASSIGN,Issue created via chat,2025-07-28 15:12:12.000000+00,2025-07-28 15:12:12.000000+00
3582,865,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-07-28 16:12:12.000000+00,2025-07-28 16:12:12.000000+00
3583,865,9.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-07-28 22:12:12.000000+00,2025-07-28 22:12:12.000000+00
3584,865,9.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-08-03 22:12:12.000000+00,2025-08-03 22:12:12.000000+00
3585,865,1.0,RESOLVED_PENDING_REVIEW,REOPENED,COMPLAINT,"Complaint raised, issue reopened",2025-08-05 22:12:12.000000+00,2025-08-05 22:12:12.000000+00
3586,866,1.0,,OPEN,ASSIGN,Issue created via chat,2025-09-05 12:36:01.000000+00,2025-09-05 12:36:01.000000+00
3587,866,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-09-05 13:36:01.000000+00,2025-09-05 13:36:01.000000+00
3588,866,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-09-05 15:36:01.000000+00,2025-09-05 15:36:01.000000+00
3589,866,8.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-09-10 15:36:01.000000+00,2025-09-10 15:36:01.000000+00
3590,866,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-09-11 15:36:01.000000+00,2025-09-11 15:36:01.000000+00
3591,867,1.0,,OPEN,ASSIGN,Issue created via chat,2025-09-28 09:41:01.000000+00,2025-09-28 09:41:01.000000+00
3592,867,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-09-28 10:41:01.000000+00,2025-09-28 10:41:01.000000+00
3593,867,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-09-28 17:41:01.000000+00,2025-09-28 17:41:01.000000+00
3594,868,1.0,,OPEN,ASSIGN,Issue created via chat,2025-11-02 13:20:31.000000+00,2025-11-02 13:20:31.000000+00
3595,868,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-11-02 14:20:31.000000+00,2025-11-02 14:20:31.000000+00
3596,868,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-11-02 21:20:31.000000+00,2025-11-02 21:20:31.000000+00
3597,868,10.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-11-11 21:20:31.000000+00,2025-11-11 21:20:31.000000+00
3598,868,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-11-12 21:20:31.000000+00,2025-11-12 21:20:31.000000+00
3599,869,1.0,,OPEN,ASSIGN,Issue created via chat,2025-11-14 11:52:00.000000+00,2025-11-14 11:52:00.000000+00
3600,869,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-11-14 12:52:00.000000+00,2025-11-14 12:52:00.000000+00
3601,869,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-11-14 15:52:00.000000+00,2025-11-14 15:52:00.000000+00
3602,869,10.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-11-25 15:52:00.000000+00,2025-11-25 15:52:00.000000+00
3603,870,1.0,,OPEN,ASSIGN,Issue created via chat,2025-11-18 15:34:00.000000+00,2025-11-18 15:34:00.000000+00
3604,870,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-11-18 16:34:00.000000+00,2025-11-18 16:34:00.000000+00
3605,870,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-11-18 23:34:00.000000+00,2025-11-18 23:34:00.000000+00
3606,870,,IN_PROGRESS,ESCALATED,UPDATE,Auto-escalated: solver missed calls,2025-11-19 23:34:00.000000+00,2025-11-19 23:34:00.000000+00
3607,871,1.0,,OPEN,ASSIGN,Issue created via chat,2025-11-28 13:51:24.000000+00,2025-11-28 13:51:24.000000+00
3608,871,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-11-28 14:51:24.000000+00,2025-11-28 14:51:24.000000+00
3609,871,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-11-28 19:51:24.000000+00,2025-11-28 19:51:24.000000+00
3610,872,1.0,,OPEN,ASSIGN,Issue created via chat,2026-01-11 18:26:40.000000+00,2026-01-11 18:26:40.000000+00
3611,873,1.0,,OPEN,ASSIGN,Issue created via chat,2024-01-24 10:19:55.000000+00,2024-01-24 10:19:55.000000+00
3612,873,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-01-24 11:19:55.000000+00,2024-01-24 11:19:55.000000+00
3613,873,7.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-01-24 13:19:55.000000+00,2024-01-24 13:19:55.000000+00
3614,873,7.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-01-28 13:19:55.000000+00,2024-01-28 13:19:55.000000+00
3615,874,1.0,,OPEN,ASSIGN,Issue created via chat,2024-02-27 14:28:22.000000+00,2024-02-27 14:28:22.000000+00
3616,874,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-02-27 15:28:22.000000+00,2024-02-27 15:28:22.000000+00
3617,874,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-02-27 17:28:22.000000+00,2024-02-27 17:28:22.000000+00
3618,875,1.0,,OPEN,ASSIGN,Issue created via chat,2024-03-11 11:06:03.000000+00,2024-03-11 11:06:03.000000+00
3619,875,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-03-11 12:06:03.000000+00,2024-03-11 12:06:03.000000+00
3620,875,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-03-11 15:06:03.000000+00,2024-03-11 15:06:03.000000+00
3621,875,6.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-03-15 15:06:03.000000+00,2024-03-15 15:06:03.000000+00
3622,875,1.0,RESOLVED_PENDING_REVIEW,REOPENED,COMPLAINT,"Complaint raised, issue reopened",2024-03-18 15:06:03.000000+00,2024-03-18 15:06:03.000000+00
3623,876,1.0,,OPEN,ASSIGN,Issue created via chat,2024-03-15 12:43:03.000000+00,2024-03-15 12:43:03.000000+00
3624,876,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-03-15 13:43:03.000000+00,2024-03-15 13:43:03.000000+00
3625,876,9.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-03-15 17:43:03.000000+00,2024-03-15 17:43:03.000000+00
3626,876,9.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-03-20 17:43:03.000000+00,2024-03-20 17:43:03.000000+00
3627,876,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2024-03-23 17:43:03.000000+00,2024-03-23 17:43:03.000000+00
3628,877,1.0,,OPEN,ASSIGN,Issue created via chat,2024-03-31 16:44:45.000000+00,2024-03-31 16:44:45.000000+00
3629,877,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-03-31 17:44:45.000000+00,2024-03-31 17:44:45.000000+00
3630,877,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-03-31 21:44:45.000000+00,2024-03-31 21:44:45.000000+00
3631,877,6.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-04-05 21:44:45.000000+00,2024-04-05 21:44:45.000000+00
3632,878,1.0,,OPEN,ASSIGN,Issue created via chat,2024-05-06 13:46:00.000000+00,2024-05-06 13:46:00.000000+00
3633,878,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-05-06 14:46:00.000000+00,2024-05-06 14:46:00.000000+00
3634,878,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-05-06 19:46:00.000000+00,2024-05-06 19:46:00.000000+00
3635,879,1.0,,OPEN,ASSIGN,Issue created via chat,2024-05-31 12:00:42.000000+00,2024-05-31 12:00:42.000000+00
3636,879,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-05-31 13:00:42.000000+00,2024-05-31 13:00:42.000000+00
3637,879,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-05-31 20:00:42.000000+00,2024-05-31 20:00:42.000000+00
3638,879,8.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-06-08 20:00:42.000000+00,2024-06-08 20:00:42.000000+00
3639,879,1.0,RESOLVED_PENDING_REVIEW,REOPENED,COMPLAINT,"Complaint raised, issue reopened",2024-06-10 20:00:42.000000+00,2024-06-10 20:00:42.000000+00
3640,880,1.0,,OPEN,ASSIGN,Issue created via chat,2024-05-31 13:31:55.000000+00,2024-05-31 13:31:55.000000+00
3641,880,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-05-31 14:31:55.000000+00,2024-05-31 14:31:55.000000+00
3642,880,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-05-31 22:31:55.000000+00,2024-05-31 22:31:55.000000+00
3643,880,10.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-06-03 22:31:55.000000+00,2024-06-03 22:31:55.000000+00
3644,880,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2024-06-04 22:31:55.000000+00,2024-06-04 22:31:55.000000+00
3645,881,1.0,,OPEN,ASSIGN,Issue created via chat,2024-06-13 09:51:47.000000+00,2024-06-13 09:51:47.000000+00
3646,881,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-06-13 10:51:47.000000+00,2024-06-13 10:51:47.000000+00
3647,881,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-06-13 18:51:47.000000+00,2024-06-13 18:51:47.000000+00
3648,881,8.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-06-27 18:51:47.000000+00,2024-06-27 18:51:47.000000+00
3649,881,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2024-06-29 18:51:47.000000+00,2024-06-29 18:51:47.000000+00
3650,882,1.0,,OPEN,ASSIGN,Issue created via chat,2024-06-15 11:21:57.000000+00,2024-06-15 11:21:57.000000+00
3651,882,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-06-15 12:21:57.000000+00,2024-06-15 12:21:57.000000+00
3652,882,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-06-15 16:21:57.000000+00,2024-06-15 16:21:57.000000+00
3653,882,10.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-06-29 16:21:57.000000+00,2024-06-29 16:21:57.000000+00
3654,882,1.0,RESOLVED_PENDING_REVIEW,REOPENED,COMPLAINT,"Complaint raised, issue reopened",2024-07-02 16:21:57.000000+00,2024-07-02 16:21:57.000000+00
3655,883,1.0,,OPEN,ASSIGN,Issue created via chat,2024-06-20 10:31:01.000000+00,2024-06-20 10:31:01.000000+00
3656,883,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-06-20 11:31:01.000000+00,2024-06-20 11:31:01.000000+00
3657,883,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-06-20 13:31:01.000000+00,2024-06-20 13:31:01.000000+00
3658,883,10.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-06-24 13:31:01.000000+00,2024-06-24 13:31:01.000000+00
3659,883,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2024-06-27 13:31:01.000000+00,2024-06-27 13:31:01.000000+00
3660,884,1.0,,OPEN,ASSIGN,Issue created via chat,2024-06-22 14:57:58.000000+00,2024-06-22 14:57:58.000000+00
3661,884,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-06-22 15:57:58.000000+00,2024-06-22 15:57:58.000000+00
