id,site_id,raised_by_supervisor_id,title,description,priority,deadline_at,status,track_status,latitude,longitude,created_at,updated_at
7870,7,3,AC unit malfunction #7870,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2024-04-06 05:32:29.000000+00,ASSIGNED,ON_TRACK,12.625284,80.338515,2024-03-31 05:32:29.000000+00,2024-04-02 02:32:29.000000+00
7871,18,2,Door hinge broken #7871,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2025-05-19 10:14:27.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,13.099868,79.989205,2025-05-10 10:14:27.000000+00,2025-05-10 14:14:27.000000+00
7872,20,3,Generator fault #7872,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2025-12-06 01:17:47.000000+00,ASSIGNED,ON_TRACK,13.19419,80.309173,2025-12-02 01:17:47.000000+00,2025-12-02 22:17:47.000000+00
7873,11,2,Window seal damaged #7873,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2023-05-02 17:52:54.000000+00,ESCALATED,ON_TRACK,12.775685,80.072671,2023-04-27 17:52:54.000000+00,2023-04-27 20:52:54.000000+00
7874,12,3,Electrical fault in panel #7874,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2023-11-16 17:21:57.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.835862,80.066795,2023-11-07 17:21:57.000000+00,2023-11-08 11:21:57.000000+00
7875,5,1,Leaking pipe in restroom #7875,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2024-01-03 15:56:25.000000+00,COMPLETED,DELAYED,12.643775,79.900764,2023-12-23 15:56:25.000000+00,2023-12-25 09:56:25.000000+00
7876,1,1,Carpentry repair needed #7876,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2024-07-12 15:31:12.000000+00,ASSIGNED,DELAYED,13.076792,80.147812,2024-07-08 15:31:12.000000+00,2024-07-09 09:31:12.000000+00
7877,16,1,Floor drain blocked #7877,Network issue at site. Priority: high. Requires immediate attention.,high,2024-07-25 14:36:43.000000+00,COMPLETED,DELAYED,13.17477,80.177095,2024-07-20 14:36:43.000000+00,2024-07-21 14:36:43.000000+00
7878,10,1,AC unit malfunction #7878,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2022-11-19 10:35:46.000000+00,COMPLETED,ON_TRACK,13.017524,79.983359,2022-11-11 10:35:46.000000+00,2022-11-12 21:35:46.000000+00
7879,2,2,Electrical fault in panel #7879,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2022-10-21 05:43:41.000000+00,COMPLETED,ON_TRACK,13.025588,80.082127,2022-10-13 05:43:41.000000+00,2022-10-14 01:43:41.000000+00
7880,6,2,Roof leak reported #7880,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2024-10-02 16:24:00.000000+00,COMPLETED,ON_TRACK,12.815282,80.208076,2024-09-19 16:24:00.000000+00,2024-09-19 19:24:00.000000+00
7881,3,2,Leaking pipe in restroom #7881,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2022-07-29 12:31:13.000000+00,COMPLETED,DELAYED,13.168784,80.015411,2022-07-15 12:31:13.000000+00,2022-07-16 19:31:13.000000+00
7882,10,1,Network switch failure #7882,Network issue at site. Priority: high. Requires immediate attention.,high,2025-04-05 21:33:55.000000+00,COMPLETED,ON_TRACK,12.977883,80.061762,2025-03-27 21:33:55.000000+00,2025-03-29 16:33:55.000000+00
7883,18,2,Mechanical breakdown #7883,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2023-08-18 10:28:38.000000+00,ESCALATED,ON_TRACK,13.096103,80.170824,2023-07-28 10:28:38.000000+00,2023-07-28 22:28:38.000000+00
7884,12,3,Generator fault #7884,Hvac issue at site. Priority: high. Requires immediate attention.,high,2024-02-25 18:00:07.000000+00,OPEN,DELAYED,12.736467,79.937965,2024-02-22 18:00:07.000000+00,2024-02-24 12:00:07.000000+00
7885,17,2,Water seepage issue #7885,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2022-02-27 16:43:29.000000+00,COMPLETED,DELAYED,12.927163,80.071538,2022-02-15 16:43:29.000000+00,2022-02-16 22:43:29.000000+00
7886,17,2,HVAC not cooling #7886,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2024-04-01 13:37:29.000000+00,COMPLETED,ON_TRACK,12.730894,80.138303,2024-03-24 13:37:29.000000+00,2024-03-25 05:37:29.000000+00
7887,11,2,HVAC not cooling #7887,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2025-02-11 11:44:45.000000+00,ESCALATED,ON_TRACK,12.807591,80.230204,2025-02-01 11:44:45.000000+00,2025-02-02 11:44:45.000000+00
7888,5,1,Floor drain blocked #7888,Hvac issue at site. Priority: high. Requires immediate attention.,high,2022-05-23 15:28:38.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.983262,80.143955,2022-05-18 15:28:38.000000+00,2022-05-18 17:28:38.000000+00
7889,19,2,Door hinge broken #7889,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2025-12-10 23:09:51.000000+00,REOPENED,ON_TRACK,12.697719,80.32313,2025-12-03 23:09:51.000000+00,2025-12-05 17:09:51.000000+00
7890,17,2,Exhaust fan issue #7890,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2025-03-17 18:42:24.000000+00,COMPLETED,ON_TRACK,13.138734,80.308972,2025-03-09 18:42:24.000000+00,2025-03-10 12:42:24.000000+00
7891,10,1,Exhaust fan issue #7891,Painting issue at site. Priority: high. Requires immediate attention.,high,2024-07-22 16:38:49.000000+00,ASSIGNED,DELAYED,12.803546,80.171034,2024-07-14 16:38:49.000000+00,2024-07-15 14:38:49.000000+00
7892,7,3,Carpentry repair needed #7892,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2022-11-19 16:48:20.000000+00,COMPLETED,ON_TRACK,13.179439,80.265805,2022-11-15 16:48:20.000000+00,2022-11-17 05:48:20.000000+00
7893,12,3,Light fixture failure #7893,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2024-08-28 13:41:27.000000+00,COMPLETED,ON_TRACK,12.84779,79.905959,2024-08-19 13:41:27.000000+00,2024-08-19 21:41:27.000000+00
7894,10,1,Exhaust fan issue #7894,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2025-05-24 19:27:12.000000+00,REOPENED,ON_TRACK,13.083376,80.2769,2025-05-19 19:27:12.000000+00,2025-05-21 09:27:12.000000+00
7895,13,1,Exhaust fan issue #7895,Hvac issue at site. Priority: high. Requires immediate attention.,high,2023-11-19 12:26:57.000000+00,IN_PROGRESS,DELAYED,13.031494,80.12125,2023-11-12 12:26:57.000000+00,2023-11-13 03:26:57.000000+00
7896,1,1,Water seepage issue #7896,Network issue at site. Priority: medium. Requires immediate attention.,medium,2022-07-27 18:43:05.000000+00,IN_PROGRESS,DELAYED,12.859829,80.184995,2022-07-13 18:43:05.000000+00,2022-07-15 01:43:05.000000+00
7897,4,3,Generator fault #7897,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2022-08-25 11:27:53.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.726892,80.302934,2022-08-14 11:27:53.000000+00,2022-08-15 00:27:53.000000+00
7898,1,1,Floor drain blocked #7898,Painting issue at site. Priority: low. Requires immediate attention.,low,2024-10-07 08:33:23.000000+00,COMPLETED,DELAYED,12.98886,79.9181,2024-09-30 08:33:23.000000+00,2024-10-01 14:33:23.000000+00
7899,13,1,Carpentry repair needed #7899,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2023-06-22 18:42:57.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.646611,80.324055,2023-06-13 18:42:57.000000+00,2023-06-14 23:42:57.000000+00
7900,19,2,Exhaust fan issue #7900,Network issue at site. Priority: high. Requires immediate attention.,high,2025-08-14 13:15:14.000000+00,REOPENED,ON_TRACK,12.654426,79.990162,2025-08-05 13:15:14.000000+00,2025-08-05 16:15:14.000000+00
7901,16,1,Network switch failure #7901,Network issue at site. Priority: low. Requires immediate attention.,low,2025-02-23 16:15:26.000000+00,COMPLETED,DELAYED,12.962874,80.215108,2025-02-09 16:15:26.000000+00,2025-02-11 15:15:26.000000+00
7902,1,1,Painting required #7902,Painting issue at site. Priority: low. Requires immediate attention.,low,2025-08-16 17:23:36.000000+00,ASSIGNED,ON_TRACK,12.609869,80.299331,2025-08-02 17:23:36.000000+00,2025-08-03 01:23:36.000000+00
7903,18,2,Pump motor failure #7903,Painting issue at site. Priority: high. Requires immediate attention.,high,2022-05-21 12:14:50.000000+00,REOPENED,DELAYED,13.013811,79.922922,2022-05-11 12:14:50.000000+00,2022-05-11 14:14:50.000000+00
7904,8,3,HVAC not cooling #7904,Network issue at site. Priority: low. Requires immediate attention.,low,2025-09-16 10:47:11.000000+00,IN_PROGRESS,DELAYED,12.766775,80.198906,2025-09-06 10:47:11.000000+00,2025-09-07 07:47:11.000000+00
7905,10,1,Generator fault #7905,Electrical issue at site. Priority: high. Requires immediate attention.,high,2024-04-28 15:08:50.000000+00,ASSIGNED,DELAYED,12.725712,80.057356,2024-04-23 15:08:50.000000+00,2024-04-25 01:08:50.000000+00
7906,19,2,Window seal damaged #7906,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2023-03-24 13:27:46.000000+00,OPEN,DELAYED,12.96054,79.983199,2023-03-17 13:27:46.000000+00,2023-03-18 06:27:46.000000+00
7907,6,2,Window seal damaged #7907,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2024-01-24 12:47:51.000000+00,COMPLETED,ON_TRACK,12.656701,80.347008,2024-01-19 12:47:51.000000+00,2024-01-19 22:47:51.000000+00
7908,15,1,Generator fault #7908,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2025-12-04 17:01:21.000000+00,COMPLETED,DELAYED,12.847802,80.093877,2025-11-26 17:01:21.000000+00,2025-11-26 23:01:21.000000+00
7909,8,3,Door hinge broken #7909,Hvac issue at site. Priority: low. Requires immediate attention.,low,2022-12-03 23:08:16.000000+00,ESCALATED,DELAYED,12.94946,79.925313,2022-11-16 23:08:16.000000+00,2022-11-18 13:08:16.000000+00
7910,12,3,Leaking pipe in restroom #7910,Network issue at site. Priority: low. Requires immediate attention.,low,2023-04-07 14:38:24.000000+00,COMPLETED,ON_TRACK,12.940608,80.292463,2023-03-29 14:38:24.000000+00,2023-03-31 09:38:24.000000+00
7911,2,2,Generator fault #7911,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2023-11-30 14:58:54.000000+00,IN_PROGRESS,DELAYED,12.835653,79.937253,2023-11-20 14:58:54.000000+00,2023-11-21 07:58:54.000000+00
7912,2,2,Light fixture failure #7912,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2024-01-22 17:37:43.000000+00,REOPENED,DELAYED,13.056463,79.953572,2024-01-14 17:37:43.000000+00,2024-01-15 06:37:43.000000+00
7913,20,3,Water seepage issue #7913,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2022-07-27 17:55:55.000000+00,COMPLETED,DELAYED,12.714999,80.286766,2022-07-13 17:55:55.000000+00,2022-07-15 17:55:55.000000+00
7914,1,1,Light fixture failure #7914,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2024-01-14 09:40:51.000000+00,IN_PROGRESS,ON_TRACK,12.694805,80.320531,2023-12-31 09:40:51.000000+00,2024-01-01 08:40:51.000000+00
7915,2,2,Light fixture failure #7915,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2024-03-31 14:05:00.000000+00,COMPLETED,ON_TRACK,12.664101,80.210323,2024-03-17 14:05:00.000000+00,2024-03-19 07:05:00.000000+00
7916,20,3,Painting required #7916,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2024-06-19 16:03:50.000000+00,IN_PROGRESS,ON_TRACK,12.60393,80.256782,2024-06-09 16:03:50.000000+00,2024-06-11 02:03:50.000000+00
7917,11,2,Water seepage issue #7917,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2022-07-22 18:24:53.000000+00,COMPLETED,ON_TRACK,12.855284,80.05081,2022-07-15 18:24:53.000000+00,2022-07-16 16:24:53.000000+00
7918,14,1,Ceiling tile damage #7918,Hvac issue at site. Priority: low. Requires immediate attention.,low,2023-01-20 12:41:11.000000+00,COMPLETED,ON_TRACK,13.198623,80.066552,2023-01-13 12:41:11.000000+00,2023-01-14 09:41:11.000000+00
7919,12,3,Floor drain blocked #7919,Electrical issue at site. Priority: high. Requires immediate attention.,high,2023-01-20 17:55:15.000000+00,IN_PROGRESS,DELAYED,13.066838,80.026162,2023-01-15 17:55:15.000000+00,2023-01-17 02:55:15.000000+00
7920,18,2,Window seal damaged #7920,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2025-04-10 04:30:45.000000+00,ESCALATED,ON_TRACK,12.87188,80.148471,2025-03-23 04:30:45.000000+00,2025-03-24 12:30:45.000000+00
7921,8,3,Floor drain blocked #7921,Network issue at site. Priority: medium. Requires immediate attention.,medium,2024-04-11 13:01:41.000000+00,ESCALATED,ON_TRACK,13.131387,80.300392,2024-04-05 13:01:41.000000+00,2024-04-05 14:01:41.000000+00
7922,12,3,Mechanical breakdown #7922,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2024-12-22 05:52:42.000000+00,COMPLETED,ON_TRACK,12.94254,80.266066,2024-12-16 05:52:42.000000+00,2024-12-18 03:52:42.000000+00
7923,10,1,Carpentry repair needed #7923,Hvac issue at site. Priority: low. Requires immediate attention.,low,2022-02-07 09:40:23.000000+00,OPEN,ON_TRACK,13.022293,79.961889,2022-01-23 09:40:23.000000+00,2022-01-24 08:40:23.000000+00
7924,15,1,Generator fault #7924,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2023-12-06 16:55:09.000000+00,IN_PROGRESS,DELAYED,12.937542,80.186529,2023-11-27 16:55:09.000000+00,2023-11-28 00:55:09.000000+00
7925,20,3,Door hinge broken #7925,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2024-09-28 08:22:59.000000+00,COMPLETED,ON_TRACK,12.906051,80.062399,2024-09-21 08:22:59.000000+00,2024-09-22 05:22:59.000000+00
7926,17,2,Window seal damaged #7926,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2024-12-26 02:27:36.000000+00,COMPLETED,DELAYED,13.047786,80.317079,2024-12-20 02:27:36.000000+00,2024-12-21 13:27:36.000000+00
7927,18,2,Roof leak reported #7927,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2022-03-31 18:29:09.000000+00,COMPLETED,ON_TRACK,13.152276,80.285458,2022-03-22 18:29:09.000000+00,2022-03-23 15:29:09.000000+00
7928,5,1,Network switch failure #7928,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2025-11-25 10:06:54.000000+00,COMPLETED,DELAYED,12.821774,80.206857,2025-11-17 10:06:54.000000+00,2025-11-19 05:06:54.000000+00
7929,9,3,Generator fault #7929,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2022-02-22 18:27:32.000000+00,COMPLETED,ON_TRACK,13.145047,80.118272,2022-02-13 18:27:32.000000+00,2022-02-14 22:27:32.000000+00
7930,6,2,Door hinge broken #7930,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2024-09-05 10:46:10.000000+00,COMPLETED,DELAYED,12.687196,79.947741,2024-08-22 10:46:10.000000+00,2024-08-23 17:46:10.000000+00
7931,13,1,Sewage backup #7931,Painting issue at site. Priority: low. Requires immediate attention.,low,2023-12-05 13:40:33.000000+00,IN_PROGRESS,DELAYED,13.087977,79.935957,2023-11-25 13:40:33.000000+00,2023-11-26 00:40:33.000000+00
7932,7,3,HVAC not cooling #7932,Hvac issue at site. Priority: low. Requires immediate attention.,low,2025-12-11 11:52:11.000000+00,ASSIGNED,DELAYED,12.833847,80.18714,2025-12-01 11:52:11.000000+00,2025-12-01 19:52:11.000000+00
7933,18,2,Electrical fault in panel #7933,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2023-06-01 18:05:29.000000+00,ASSIGNED,ON_TRACK,13.153191,80.148999,2023-05-21 18:05:29.000000+00,2023-05-22 13:05:29.000000+00
7934,13,1,Water seepage issue #7934,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2026-01-04 07:45:55.000000+00,REOPENED,DELAYED,12.636336,79.910555,2025-12-29 07:45:55.000000+00,2025-12-30 08:45:55.000000+00
7935,5,1,Leaking pipe in restroom #7935,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2022-10-11 13:00:25.000000+00,REOPENED,DELAYED,12.882395,79.959973,2022-10-02 13:00:25.000000+00,2022-10-04 03:00:25.000000+00
7936,12,3,Water seepage issue #7936,Network issue at site. Priority: high. Requires immediate attention.,high,2024-01-04 18:04:44.000000+00,REOPENED,DELAYED,13.045778,80.232881,2023-12-30 18:04:44.000000+00,2023-12-30 22:04:44.000000+00
7937,11,2,Pump motor failure #7937,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2024-11-19 13:06:38.000000+00,COMPLETED,DELAYED,12.816887,80.000068,2024-10-29 13:06:38.000000+00,2024-10-30 13:06:38.000000+00
7938,3,2,Carpentry repair needed #7938,Electrical issue at site. Priority: high. Requires immediate attention.,high,2025-08-01 14:48:13.000000+00,ESCALATED,DELAYED,12.808898,80.0954,2025-07-22 14:48:13.000000+00,2025-07-23 23:48:13.000000+00
7939,11,2,Floor drain blocked #7939,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2022-11-10 13:28:13.000000+00,ASSIGNED,ON_TRACK,13.125038,79.916857,2022-11-04 13:28:13.000000+00,2022-11-06 02:28:13.000000+00
7940,19,2,Window seal damaged #7940,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2022-01-20 20:05:05.000000+00,COMPLETED,DELAYED,12.852572,80.172994,2022-01-13 20:05:05.000000+00,2022-01-14 18:05:05.000000+00
7941,1,1,Electrical fault in panel #7941,Painting issue at site. Priority: high. Requires immediate attention.,high,2024-06-08 07:25:55.000000+00,COMPLETED,ON_TRACK,12.720454,80.263513,2024-05-29 07:25:55.000000+00,2024-05-29 20:25:55.000000+00
7942,18,2,Mechanical breakdown #7942,Network issue at site. Priority: high. Requires immediate attention.,high,2022-04-23 10:42:09.000000+00,OPEN,DELAYED,13.084042,79.939322,2022-04-20 10:42:09.000000+00,2022-04-20 22:42:09.000000+00
7943,17,2,Carpentry repair needed #7943,Electrical issue at site. Priority: low. Requires immediate attention.,low,2022-05-30 08:55:12.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,13.112794,80.031745,2022-05-14 08:55:12.000000+00,2022-05-16 06:55:12.000000+00
7944,20,3,Ceiling tile damage #7944,Hvac issue at site. Priority: high. Requires immediate attention.,high,2023-11-15 04:11:47.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,13.160607,80.194757,2023-11-08 04:11:47.000000+00,2023-11-08 09:11:47.000000+00
7945,8,3,Leaking pipe in restroom #7945,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2022-03-15 14:59:59.000000+00,IN_PROGRESS,ON_TRACK,13.150594,80.089417,2022-03-08 14:59:59.000000+00,2022-03-09 06:59:59.000000+00
7946,9,3,Sewage backup #7946,Network issue at site. Priority: medium. Requires immediate attention.,medium,2023-11-04 14:40:56.000000+00,ESCALATED,ON_TRACK,12.832962,80.02448,2023-10-29 14:40:56.000000+00,2023-10-30 02:40:56.000000+00
