id,issue_id,assigned_to_solver_id,assigned_by_supervisor_id,due_date,status,created_at,updated_at
6993,7352,6,2,2022-12-03 15:03:07.000000+00,COMPLETED,2022-11-27 15:03:07.000000+00,2022-11-28 06:03:07.000000+00
6994,7353,10,2,2024-08-06 08:56:15.000000+00,REOPENED,2024-07-31 08:56:15.000000+00,2024-08-01 01:56:15.000000+00
6995,7354,8,2,2024-04-21 17:04:52.000000+00,COMPLETED,2024-04-09 17:04:52.000000+00,2024-04-10 02:04:52.000000+00
6996,7355,9,1,2022-06-07 08:24:16.000000+00,COMPLETED,2022-05-27 08:24:16.000000+00,2022-05-30 07:24:16.000000+00
6997,7356,10,2,2023-04-14 09:40:05.000000+00,REOPENED,2023-04-06 09:40:05.000000+00,2023-04-07 17:40:05.000000+00
6998,7356,8,2,2023-04-16 09:40:05.000000+00,ACTIVE,2023-04-09 03:40:05.000000+00,2023-04-11 09:40:05.000000+00
6999,7357,9,2,2022-04-18 09:50:36.000000+00,COMPLETED,2022-04-07 09:50:36.000000+00,2022-04-08 00:50:36.000000+00
7000,7358,6,2,2025-09-27 15:58:45.000000+00,COMPLETED,2025-09-06 15:58:45.000000+00,2025-09-08 23:58:45.000000+00
7001,7359,8,3,2022-10-25 16:09:40.000000+00,ACTIVE,2022-10-16 16:09:40.000000+00,2022-10-17 17:09:40.000000+00
7002,7360,8,3,2023-01-29 09:02:49.000000+00,ACTIVE,2023-01-09 09:02:49.000000+00,2023-01-10 08:02:49.000000+00
7003,7363,7,2,2024-03-06 10:02:19.000000+00,COMPLETED,2024-02-29 10:02:19.000000+00,2024-03-02 13:02:19.000000+00
7004,7367,6,1,2022-02-03 13:38:13.000000+00,REOPENED,2022-01-22 13:38:13.000000+00,2022-01-25 10:38:13.000000+00
7005,7368,9,3,2025-06-06 17:24:58.000000+00,ACTIVE,2025-05-28 17:24:58.000000+00,2025-05-31 08:24:58.000000+00
7006,7369,7,2,2024-06-22 18:04:35.000000+00,REOPENED,2024-06-12 18:04:35.000000+00,2024-06-13 01:04:35.000000+00
7007,7370,8,2,2022-11-06 04:41:00.000000+00,ACTIVE,2022-10-30 04:41:00.000000+00,2022-10-31 19:41:00.000000+00
7008,7371,10,3,2024-08-23 19:37:54.000000+00,ACTIVE,2024-08-19 19:37:54.000000+00,2024-08-21 17:37:54.000000+00
7009,7372,9,3,2024-10-25 03:44:31.000000+00,ACTIVE,2024-10-20 03:44:31.000000+00,2024-10-21 05:44:31.000000+00
7010,7373,10,3,2022-11-13 15:14:47.000000+00,COMPLETED,2022-10-25 15:14:47.000000+00,2022-10-26 04:14:47.000000+00
7011,7374,9,2,2022-02-17 11:26:56.000000+00,COMPLETED,2022-02-01 11:26:56.000000+00,2022-02-01 21:26:56.000000+00
7012,7375,6,1,2022-06-11 10:10:41.000000+00,ACTIVE,2022-06-04 10:10:41.000000+00,2022-06-06 21:10:41.000000+00
7013,7376,10,3,2024-09-14 15:56:08.000000+00,COMPLETED,2024-09-08 15:56:08.000000+00,2024-09-11 14:56:08.000000+00
7014,7377,6,2,2025-10-28 04:50:23.000000+00,ACTIVE,2025-10-18 04:50:23.000000+00,2025-10-18 16:50:23.000000+00
7015,7378,7,3,2022-11-03 22:14:15.000000+00,COMPLETED,2022-10-24 22:14:15.000000+00,2022-10-25 23:14:15.000000+00
7016,7379,10,3,2023-06-18 13:30:30.000000+00,ACTIVE,2023-06-03 13:30:30.000000+00,2023-06-05 10:30:30.000000+00
7017,7380,7,3,2023-11-30 21:58:03.000000+00,COMPLETED,2023-11-11 21:58:03.000000+00,2023-11-14 03:58:03.000000+00
7018,7381,6,1,2025-06-22 07:00:22.000000+00,ACTIVE,2025-06-16 07:00:22.000000+00,2025-06-18 00:00:22.000000+00
7019,7382,6,3,2024-03-12 05:44:19.000000+00,REOPENED,2024-03-06 05:44:19.000000+00,2024-03-06 20:44:19.000000+00
7020,7383,6,2,2025-08-25 08:05:05.000000+00,ACTIVE,2025-08-07 08:05:05.000000+00,2025-08-07 17:05:05.000000+00
7021,7384,10,3,2023-12-03 09:03:06.000000+00,ACTIVE,2023-11-25 09:03:06.000000+00,2023-11-27 18:03:06.000000+00
7022,7385,8,2,2024-06-30 15:02:24.000000+00,REOPENED,2024-06-26 15:02:24.000000+00,2024-06-27 00:02:24.000000+00
7023,7386,8,3,2023-01-02 03:54:55.000000+00,COMPLETED,2022-12-12 03:54:55.000000+00,2022-12-12 20:54:55.000000+00
7024,7387,7,2,2025-11-07 09:30:40.000000+00,COMPLETED,2025-10-18 09:30:40.000000+00,2025-10-20 22:30:40.000000+00
7025,7388,7,1,2025-02-08 08:17:47.000000+00,ACTIVE,2025-01-30 08:17:47.000000+00,2025-01-30 21:17:47.000000+00
7026,7389,6,3,2022-12-02 10:00:02.000000+00,COMPLETED,2022-11-23 10:00:02.000000+00,2022-11-25 02:00:02.000000+00
7027,7390,8,2,2022-12-18 23:17:50.000000+00,ACTIVE,2022-12-10 23:17:50.000000+00,2022-12-11 07:17:50.000000+00
7028,7391,10,3,2025-07-03 12:49:14.000000+00,COMPLETED,2025-06-28 12:49:14.000000+00,2025-07-01 08:49:14.000000+00
7029,7392,10,1,2025-09-14 18:33:21.000000+00,ACTIVE,2025-09-06 18:33:21.000000+00,2025-09-07 04:33:21.000000+00
7030,7393,10,1,2024-10-02 08:48:48.000000+00,COMPLETED,2024-09-21 08:48:48.000000+00,2024-09-23 02:48:48.000000+00
7031,7394,6,1,2023-01-04 08:27:06.000000+00,REOPENED,2022-12-14 08:27:06.000000+00,2022-12-16 18:27:06.000000+00
7032,7394,9,1,2023-01-06 08:27:06.000000+00,ACTIVE,2022-12-17 05:27:06.000000+00,2022-12-18 13:27:06.000000+00
7033,7395,10,2,2024-01-29 09:56:35.000000+00,COMPLETED,2024-01-09 09:56:35.000000+00,2024-01-12 02:56:35.000000+00
7034,7396,9,3,2024-10-09 16:55:55.000000+00,ACTIVE,2024-10-02 16:55:55.000000+00,2024-10-05 00:55:55.000000+00
7035,7397,8,1,2023-03-04 10:31:00.000000+00,COMPLETED,2023-02-15 10:31:00.000000+00,2023-02-16 17:31:00.000000+00
7036,7398,10,2,2022-11-23 18:31:47.000000+00,REOPENED,2022-11-06 18:31:47.000000+00,2022-11-09 18:31:47.000000+00
7037,7399,9,1,2023-05-14 15:45:04.000000+00,ACTIVE,2023-05-02 15:45:04.000000+00,2023-05-03 04:45:04.000000+00
7038,7400,6,3,2022-06-23 09:19:11.000000+00,REOPENED,2022-06-20 09:19:11.000000+00,2022-06-23 01:19:11.000000+00
7039,7402,7,1,2025-02-18 12:04:08.000000+00,ACTIVE,2025-02-07 12:04:08.000000+00,2025-02-08 12:04:08.000000+00
7040,7403,9,2,2022-09-02 04:51:41.000000+00,ACTIVE,2022-08-26 04:51:41.000000+00,2022-08-27 20:51:41.000000+00
7041,7404,9,2,2022-07-03 18:13:04.000000+00,ACTIVE,2022-06-14 18:13:04.000000+00,2022-06-16 23:13:04.000000+00
7042,7405,6,1,2022-02-03 05:19:42.000000+00,REOPENED,2022-01-23 05:19:42.000000+00,2022-01-23 10:19:42.000000+00
7043,7406,10,3,2025-05-28 01:12:10.000000+00,COMPLETED,2025-05-20 01:12:10.000000+00,2025-05-20 09:12:10.000000+00
7044,7407,9,3,2025-06-16 16:53:04.000000+00,ACTIVE,2025-06-13 16:53:04.000000+00,2025-06-16 16:53:04.000000+00
7045,7408,7,3,2024-06-25 13:23:11.000000+00,COMPLETED,2024-06-15 13:23:11.000000+00,2024-06-16 12:23:11.000000+00
7046,7409,10,2,2024-03-01 16:30:34.000000+00,COMPLETED,2024-02-27 16:30:34.000000+00,2024-02-29 06:30:34.000000+00
7047,7410,6,2,2024-10-17 08:05:25.000000+00,ACTIVE,2024-10-11 08:05:25.000000+00,2024-10-12 20:05:25.000000+00
7048,7411,10,3,2024-07-10 18:58:36.000000+00,REOPENED,2024-06-30 18:58:36.000000+00,2024-07-02 14:58:36.000000+00
7049,7411,7,3,2024-07-12 18:58:36.000000+00,ACTIVE,2024-07-02 07:58:36.000000+00,2024-07-04 23:58:36.000000+00
7050,7412,10,3,2023-07-31 14:04:16.000000+00,ACTIVE,2023-07-26 14:04:16.000000+00,2023-07-27 04:04:16.000000+00
7051,7413,7,3,2024-07-18 16:36:15.000000+00,ACTIVE,2024-07-09 16:36:15.000000+00,2024-07-10 14:36:15.000000+00
7052,7414,10,3,2022-07-23 09:11:34.000000+00,COMPLETED,2022-07-16 09:11:34.000000+00,2022-07-16 21:11:34.000000+00
7053,7415,9,3,2024-11-27 17:52:11.000000+00,COMPLETED,2024-11-17 17:52:11.000000+00,2024-11-20 02:52:11.000000+00
7054,7416,10,1,2024-06-19 14:11:19.000000+00,COMPLETED,2024-06-05 14:11:19.000000+00,2024-06-08 10:11:19.000000+00
7055,7417,10,3,2025-12-18 10:33:35.000000+00,REOPENED,2025-12-01 10:33:35.000000+00,2025-12-03 23:33:35.000000+00
7056,7417,7,3,2025-12-20 10:33:35.000000+00,ACTIVE,2025-12-03 15:33:35.000000+00,2025-12-05 07:33:35.000000+00
7057,7418,7,1,2023-03-05 13:08:09.000000+00,ACTIVE,2023-02-22 13:08:09.000000+00,2023-02-24 19:08:09.000000+00
7058,7419,10,2,2023-01-06 00:51:01.000000+00,ACTIVE,2022-12-24 00:51:01.000000+00,2022-12-24 13:51:01.000000+00
7059,7420,10,2,2022-10-06 12:36:49.000000+00,REOPENED,2022-09-23 12:36:49.000000+00,2022-09-24 18:36:49.000000+00
7060,7421,9,1,2025-03-11 14:39:53.000000+00,COMPLETED,2025-03-04 14:39:53.000000+00,2025-03-07 01:39:53.000000+00
7061,7422,7,1,2023-12-06 13:19:42.000000+00,COMPLETED,2023-11-28 13:19:42.000000+00,2023-11-30 21:19:42.000000+00
7062,7423,10,1,2022-07-11 14:17:42.000000+00,COMPLETED,2022-06-26 14:17:42.000000+00,2022-06-28 20:17:42.000000+00
7063,7424,7,3,2024-03-18 14:36:41.000000+00,COMPLETED,2024-03-08 14:36:41.000000+00,2024-03-09 13:36:41.000000+00
7064,7426,9,3,2025-02-03 09:53:21.000000+00,ACTIVE,2025-01-21 09:53:21.000000+00,2025-01-21 18:53:21.000000+00
7065,7427,8,2,2022-04-12 21:47:54.000000+00,ACTIVE,2022-03-30 21:47:54.000000+00,2022-04-02 15:47:54.000000+00
7066,7428,8,3,2023-11-20 14:17:55.000000+00,ACTIVE,2023-11-10 14:17:55.000000+00,2023-11-13 00:17:55.000000+00
7067,7429,9,2,2024-11-14 01:50:58.000000+00,ACTIVE,2024-11-04 01:50:58.000000+00,2024-11-05 10:50:58.000000+00
7068,7430,6,2,2022-04-26 17:03:22.000000+00,REOPENED,2022-04-07 17:03:22.000000+00,2022-04-09 03:03:22.000000+00
7069,7431,6,3,2023-06-03 11:09:18.000000+00,ACTIVE,2023-05-31 11:09:18.000000+00,2023-06-01 07:09:18.000000+00
7070,7432,9,3,2024-05-19 18:21:41.000000+00,COMPLETED,2024-05-10 18:21:41.000000+00,2024-05-11 05:21:41.000000+00
7071,7433,10,2,2025-04-02 18:49:26.000000+00,REOPENED,2025-03-25 18:49:26.000000+00,2025-03-27 06:49:26.000000+00
7072,7434,9,1,2025-01-26 18:48:25.000000+00,ACTIVE,2025-01-16 18:48:25.000000+00,2025-01-18 07:48:25.000000+00
7073,7435,6,2,2022-05-21 16:17:56.000000+00,REOPENED,2022-05-11 16:17:56.000000+00,2022-05-13 11:17:56.000000+00
7074,7437,10,2,2022-02-16 13:53:45.000000+00,COMPLETED,2022-01-30 13:53:45.000000+00,2022-02-02 06:53:45.000000+00
7075,7438,7,1,2024-06-29 22:41:26.000000+00,COMPLETED,2024-06-15 22:41:26.000000+00,2024-06-15 23:41:26.000000+00
7076,7440,8,2,2025-05-16 09:12:20.000000+00,COMPLETED,2025-05-06 09:12:20.000000+00,2025-05-06 22:12:20.000000+00
7077,7442,9,2,2022-04-12 14:27:49.000000+00,COMPLETED,2022-04-05 14:27:49.000000+00,2022-04-06 21:27:49.000000+00
7078,7443,7,2,2024-01-26 08:26:55.000000+00,REOPENED,2024-01-11 08:26:55.000000+00,2024-01-11 12:26:55.000000+00
7079,7444,10,2,2024-03-14 15:57:54.000000+00,REOPENED,2024-03-03 15:57:54.000000+00,2024-03-05 16:57:54.000000+00
7080,7445,9,2,2022-05-17 09:30:15.000000+00,REOPENED,2022-05-08 09:30:15.000000+00,2022-05-09 06:30:15.000000+00
7081,7446,7,2,2022-04-23 09:22:55.000000+00,COMPLETED,2022-04-20 09:22:55.000000+00,2022-04-22 00:22:55.000000+00
7082,7447,10,2,2024-09-27 10:41:49.000000+00,COMPLETED,2024-09-19 10:41:49.000000+00,2024-09-21 12:41:49.000000+00
7083,7448,8,1,2024-05-07 14:07:37.000000+00,COMPLETED,2024-05-02 14:07:37.000000+00,2024-05-05 06:07:37.000000+00
7084,7449,6,2,2025-08-30 19:31:32.000000+00,COMPLETED,2025-08-14 19:31:32.000000+00,2025-08-16 23:31:32.000000+00
7085,7450,9,2,2022-04-09 08:45:11.000000+00,COMPLETED,2022-03-27 08:45:11.000000+00,2022-03-29 22:45:11.000000+00
7086,7451,10,3,2025-05-29 23:38:41.000000+00,ACTIVE,2025-05-20 23:38:41.000000+00,2025-05-23 22:38:41.000000+00
7087,7452,7,2,2025-08-29 09:26:14.000000+00,ACTIVE,2025-08-19 09:26:14.000000+00,2025-08-21 06:26:14.000000+00
7088,7453,9,2,2022-07-05 13:34:44.000000+00,COMPLETED,2022-06-21 13:34:44.000000+00,2022-06-24 04:34:44.000000+00
7089,7454,8,3,2025-03-12 10:49:28.000000+00,REOPENED,2025-03-07 10:49:28.000000+00,2025-03-08 08:49:28.000000+00
7090,7455,9,1,2022-04-04 23:48:41.000000+00,COMPLETED,2022-03-29 23:48:41.000000+00,2022-03-31 07:48:41.000000+00
7091,7457,10,1,2023-08-01 10:48:45.000000+00,REOPENED,2023-07-22 10:48:45.000000+00,2023-07-22 11:48:45.000000+00
7092,7458,10,1,2024-06-04 12:34:14.000000+00,ACTIVE,2024-05-23 12:34:14.000000+00,2024-05-25 00:34:14.000000+00
7093,7459,7,1,2025-04-10 11:21:42.000000+00,ACTIVE,2025-04-07 11:21:42.000000+00,2025-04-09 23:21:42.000000+00
7094,7460,6,3,2022-12-30 17:53:26.000000+00,COMPLETED,2022-12-24 17:53:26.000000+00,2022-12-26 02:53:26.000000+00
7095,7461,10,1,2022-01-22 12:28:13.000000+00,ACTIVE,2022-01-14 12:28:13.000000+00,2022-01-14 22:28:13.000000+00
7096,7462,9,3,2025-11-03 12:04:46.000000+00,COMPLETED,2025-10-28 12:04:46.000000+00,2025-10-30 00:04:46.000000+00
7097,7463,9,2,2024-07-29 14:27:10.000000+00,ACTIVE,2024-07-15 14:27:10.000000+00,2024-07-17 09:27:10.000000+00
7098,7464,10,3,2024-03-20 12:12:17.000000+00,COMPLETED,2024-03-03 12:12:17.000000+00,2024-03-05 20:12:17.000000+00
7099,7465,7,1,2024-07-25 11:01:22.000000+00,ACTIVE,2024-07-21 11:01:22.000000+00,2024-07-21 22:01:22.000000+00
7100,7466,9,2,2025-05-15 00:17:43.000000+00,COMPLETED,2025-05-06 00:17:43.000000+00,2025-05-06 21:17:43.000000+00
7101,7467,7,2,2023-10-28 11:17:13.000000+00,REOPENED,2023-10-25 11:17:13.000000+00,2023-10-27 23:17:13.000000+00
7102,7468,10,1,2023-08-07 09:00:12.000000+00,ACTIVE,2023-07-30 09:00:12.000000+00,2023-08-02 05:00:12.000000+00
7103,7469,10,1,2025-01-24 08:49:11.000000+00,REOPENED,2025-01-14 08:49:11.000000+00,2025-01-14 15:49:11.000000+00
7104,7470,9,1,2022-09-25 04:11:02.000000+00,COMPLETED,2022-09-12 04:11:02.000000+00,2022-09-14 09:11:02.000000+00
7105,7471,10,1,2023-03-02 09:54:25.000000+00,ACTIVE,2023-02-20 09:54:25.000000+00,2023-02-22 08:54:25.000000+00
7106,7472,9,3,2023-10-16 10:54:23.000000+00,ACTIVE,2023-10-12 10:54:23.000000+00,2023-10-14 10:54:23.000000+00
7107,7473,6,1,2023-04-24 09:06:58.000000+00,REOPENED,2023-04-19 09:06:58.000000+00,2023-04-20 08:06:58.000000+00
7108,7474,6,1,2023-06-10 17:57:47.000000+00,ACTIVE,2023-05-28 17:57:47.000000+00,2023-05-30 10:57:47.000000+00
7109,7475,9,3,2024-03-03 09:34:19.000000+00,COMPLETED,2024-02-13 09:34:19.000000+00,2024-02-16 01:34:19.000000+00
7110,7477,10,3,2022-05-08 17:34:18.000000+00,COMPLETED,2022-04-29 17:34:18.000000+00,2022-05-01 16:34:18.000000+00
7111,7478,8,2,2023-04-28 16:21:12.000000+00,COMPLETED,2023-04-24 16:21:12.000000+00,2023-04-25 12:21:12.000000+00
7112,7480,9,3,2025-12-10 14:16:26.000000+00,ACTIVE,2025-12-05 14:16:26.000000+00,2025-12-07 02:16:26.000000+00
7113,7481,9,3,2025-02-27 17:05:12.000000+00,REOPENED,2025-02-19 17:05:12.000000+00,2025-02-20 14:05:12.000000+00
7114,7481,9,3,2025-03-01 17:05:12.000000+00,ACTIVE,2025-02-21 23:05:12.000000+00,2025-02-24 10:05:12.000000+00
7115,7482,10,1,2022-06-28 23:21:53.000000+00,ACTIVE,2022-06-20 23:21:53.000000+00,2022-06-22 10:21:53.000000+00
7116,7484,9,1,2024-09-06 13:56:08.000000+00,COMPLETED,2024-08-23 13:56:08.000000+00,2024-08-25 06:56:08.000000+00
7117,7485,10,3,2024-10-31 08:05:19.000000+00,REOPENED,2024-10-15 08:05:19.000000+00,2024-10-16 23:05:19.000000+00
7118,7486,10,1,2025-08-25 08:47:41.000000+00,COMPLETED,2025-08-06 08:47:41.000000+00,2025-08-08 12:47:41.000000+00
7119,7487,10,1,2024-06-18 14:15:53.000000+00,COMPLETED,2024-06-01 14:15:53.000000+00,2024-06-03 02:15:53.000000+00
7120,7488,9,1,2025-07-02 18:39:31.000000+00,COMPLETED,2025-06-11 18:39:31.000000+00,2025-06-13 12:39:31.000000+00
7121,7489,6,1,2022-03-31 18:00:01.000000+00,REOPENED,2022-03-12 18:00:01.000000+00,2022-03-13 09:00:01.000000+00
7122,7490,10,1,2022-05-01 08:19:35.000000+00,REOPENED,2022-04-18 08:19:35.000000+00,2022-04-20 06:19:35.000000+00
7123,7491,9,3,2025-10-19 02:48:10.000000+00,ACTIVE,2025-10-13 02:48:10.000000+00,2025-10-13 11:48:10.000000+00
7124,7492,7,1,2024-06-02 14:11:42.000000+00,REOPENED,2024-05-23 14:11:42.000000+00,2024-05-25 01:11:42.000000+00
7125,7493,10,3,2025-08-19 12:45:42.000000+00,REOPENED,2025-08-10 12:45:42.000000+00,2025-08-13 08:45:42.000000+00
7126,7494,8,1,2022-09-17 18:10:20.000000+00,COMPLETED,2022-09-12 18:10:20.000000+00,2022-09-14 08:10:20.000000+00
7127,7495,6,1,2024-03-25 17:09:10.000000+00,ACTIVE,2024-03-15 17:09:10.000000+00,2024-03-17 22:09:10.000000+00
7128,7496,7,1,2026-01-02 17:32:28.000000+00,COMPLETED,2025-12-26 17:32:28.000000+00,2025-12-27 00:32:28.000000+00
7129,7497,10,1,2023-10-25 14:15:37.000000+00,COMPLETED,2023-10-05 14:15:37.000000+00,2023-10-06 22:15:37.000000+00
7130,7499,8,2,2024-11-12 15:29:05.000000+00,COMPLETED,2024-10-31 15:29:05.000000+00,2024-11-02 08:29:05.000000+00
7131,7500,10,1,2024-07-18 10:32:33.000000+00,COMPLETED,2024-07-15 10:32:33.000000+00,2024-07-16 15:32:33.000000+00
7132,7501,10,2,2022-03-25 17:19:47.000000+00,REOPENED,2022-03-17 17:19:47.000000+00,2022-03-18 22:19:47.000000+00
7133,7502,10,2,2024-09-16 17:12:14.000000+00,ACTIVE,2024-08-27 17:12:14.000000+00,2024-08-30 17:12:14.000000+00
7134,7503,8,1,2025-07-29 13:41:41.000000+00,COMPLETED,2025-07-15 13:41:41.000000+00,2025-07-17 14:41:41.000000+00
7135,7504,8,1,2025-12-26 11:17:21.000000+00,COMPLETED,2025-12-16 11:17:21.000000+00,2025-12-18 17:17:21.000000+00
7136,7505,10,1,2024-01-13 15:44:07.000000+00,COMPLETED,2024-01-05 15:44:07.000000+00,2024-01-07 02:44:07.000000+00
7137,7506,10,2,2023-03-06 14:25:22.000000+00,ACTIVE,2023-02-21 14:25:22.000000+00,2023-02-23 13:25:22.000000+00
7138,7507,10,1,2023-09-09 18:11:06.000000+00,ACTIVE,2023-08-29 18:11:06.000000+00,2023-08-31 01:11:06.000000+00
7139,7508,7,2,2023-02-13 15:21:35.000000+00,COMPLETED,2023-02-05 15:21:35.000000+00,2023-02-06 08:21:35.000000+00
7140,7510,6,3,2025-01-16 17:25:20.000000+00,COMPLETED,2025-01-05 17:25:20.000000+00,2025-01-06 18:25:20.000000+00
7141,7512,10,1,2023-09-09 18:51:49.000000+00,REOPENED,2023-08-24 18:51:49.000000+00,2023-08-26 02:51:49.000000+00
7142,7513,9,3,2022-06-20 05:00:47.000000+00,ACTIVE,2022-06-14 05:00:47.000000+00,2022-06-15 18:00:47.000000+00
7143,7514,8,1,2025-11-23 14:40:22.000000+00,ACTIVE,2025-11-14 14:40:22.000000+00,2025-11-16 16:40:22.000000+00
7144,7515,10,1,2025-03-08 17:56:07.000000+00,ACTIVE,2025-02-27 17:56:07.000000+00,2025-02-28 15:56:07.000000+00
7145,7516,8,2,2025-07-17 10:11:58.000000+00,COMPLETED,2025-07-08 10:11:58.000000+00,2025-07-08 14:11:58.000000+00
7146,7517,7,1,2023-06-04 11:16:04.000000+00,COMPLETED,2023-05-31 11:16:04.000000+00,2023-06-02 11:16:04.000000+00
7147,7518,9,2,2023-03-23 16:01:43.000000+00,COMPLETED,2023-03-09 16:01:43.000000+00,2023-03-11 22:01:43.000000+00
7148,7519,8,3,2022-04-19 17:19:26.000000+00,ACTIVE,2022-04-05 17:19:26.000000+00,2022-04-06 23:19:26.000000+00
7149,7520,6,2,2023-08-03 22:58:54.000000+00,COMPLETED,2023-07-26 22:58:54.000000+00,2023-07-29 11:58:54.000000+00
7150,7521,6,1,2023-10-18 22:40:01.000000+00,REOPENED,2023-10-08 22:40:01.000000+00,2023-10-11 19:40:01.000000+00
7151,7522,6,3,2025-12-22 18:51:04.000000+00,REOPENED,2025-12-12 18:51:04.000000+00,2025-12-14 18:51:04.000000+00
7152,7523,9,2,2024-06-13 13:29:36.000000+00,COMPLETED,2024-06-05 13:29:36.000000+00,2024-06-07 07:29:36.000000+00
7153,7524,8,3,2023-02-18 17:28:40.000000+00,ACTIVE,2023-02-06 17:28:40.000000+00,2023-02-09 17:28:40.000000+00
7154,7525,10,3,2024-05-25 10:54:33.000000+00,ACTIVE,2024-05-10 10:54:33.000000+00,2024-05-10 17:54:33.000000+00
7155,7526,10,1,2025-02-27 21:02:30.000000+00,ACTIVE,2025-02-19 21:02:30.000000+00,2025-02-22 09:02:30.000000+00
7156,7527,10,2,2024-04-15 00:53:48.000000+00,COMPLETED,2024-04-07 00:53:48.000000+00,2024-04-08 06:53:48.000000+00
7157,7528,9,1,2023-05-30 14:30:13.000000+00,COMPLETED,2023-05-26 14:30:13.000000+00,2023-05-29 04:30:13.000000+00
7158,7530,8,3,2023-08-14 14:50:16.000000+00,ACTIVE,2023-08-05 14:50:16.000000+00,2023-08-05 20:50:16.000000+00
7159,7531,9,3,2023-09-26 08:27:30.000000+00,REOPENED,2023-09-05 08:27:30.000000+00,2023-09-07 02:27:30.000000+00
7160,7532,8,3,2024-11-03 09:04:08.000000+00,COMPLETED,2024-10-21 09:04:08.000000+00,2024-10-23 21:04:08.000000+00
7161,7533,9,1,2022-01-17 14:38:35.000000+00,REOPENED,2022-01-10 14:38:35.000000+00,2022-01-10 18:38:35.000000+00
7162,7534,6,2,2023-11-25 12:34:25.000000+00,COMPLETED,2023-11-14 12:34:25.000000+00,2023-11-15 01:34:25.000000+00
7163,7535,10,3,2024-11-25 16:13:14.000000+00,COMPLETED,2024-11-21 16:13:14.000000+00,2024-11-22 02:13:14.000000+00
7164,7536,9,1,2024-08-15 08:56:10.000000+00,COMPLETED,2024-08-10 08:56:10.000000+00,2024-08-10 14:56:10.000000+00
7165,7537,10,2,2023-04-30 00:04:20.000000+00,COMPLETED,2023-04-21 00:04:20.000000+00,2023-04-21 05:04:20.000000+00
7166,7538,10,3,2024-05-26 14:34:52.000000+00,REOPENED,2024-05-16 14:34:52.000000+00,2024-05-17 01:34:52.000000+00
7167,7539,10,1,2023-07-04 22:40:43.000000+00,COMPLETED,2023-07-01 22:40:43.000000+00,2023-07-03 14:40:43.000000+00
7168,7540,8,2,2023-07-20 09:27:52.000000+00,ACTIVE,2023-07-15 09:27:52.000000+00,2023-07-16 06:27:52.000000+00
7169,7541,10,2,2025-11-02 11:46:14.000000+00,COMPLETED,2025-10-15 11:46:14.000000+00,2025-10-17 17:46:14.000000+00
7170,7542,8,2,2025-07-18 22:19:45.000000+00,ACTIVE,2025-06-30 22:19:45.000000+00,2025-07-03 08:19:45.000000+00
7171,7543,9,3,2024-09-29 18:52:43.000000+00,ACTIVE,2024-09-16 18:52:43.000000+00,2024-09-19 10:52:43.000000+00
7172,7544,7,1,2023-10-29 06:49:54.000000+00,ACTIVE,2023-10-12 06:49:54.000000+00,2023-10-12 11:49:54.000000+00
7173,7545,7,3,2022-09-21 22:40:18.000000+00,REOPENED,2022-09-10 22:40:18.000000+00,2022-09-11 22:40:18.000000+00
7174,7546,10,1,2023-11-04 11:42:26.000000+00,COMPLETED,2023-10-23 11:42:26.000000+00,2023-10-25 16:42:26.000000+00
7175,7547,10,2,2025-08-29 16:20:16.000000+00,ACTIVE,2025-08-22 16:20:16.000000+00,2025-08-22 21:20:16.000000+00
7176,7548,7,1,2022-05-22 10:05:53.000000+00,REOPENED,2022-05-15 10:05:53.000000+00,2022-05-17 12:05:53.000000+00
7177,7549,7,2,2024-11-16 20:16:39.000000+00,ACTIVE,2024-11-09 20:16:39.000000+00,2024-11-11 08:16:39.000000+00
7178,7550,8,3,2024-03-15 13:18:34.000000+00,REOPENED,2024-03-12 13:18:34.000000+00,2024-03-15 02:18:34.000000+00
7179,7551,10,2,2022-06-06 17:51:17.000000+00,COMPLETED,2022-05-24 17:51:17.000000+00,2022-05-24 23:51:17.000000+00
7180,7552,8,3,2023-12-13 23:38:46.000000+00,ACTIVE,2023-12-05 23:38:46.000000+00,2023-12-06 04:38:46.000000+00
7181,7553,8,2,2023-12-07 13:41:52.000000+00,REOPENED,2023-11-26 13:41:52.000000+00,2023-11-28 02:41:52.000000+00
7182,7554,9,3,2023-04-08 10:52:41.000000+00,COMPLETED,2023-04-05 10:52:41.000000+00,2023-04-06 17:52:41.000000+00
7183,7555,9,1,2022-08-07 11:18:01.000000+00,COMPLETED,2022-07-29 11:18:01.000000+00,2022-07-31 14:18:01.000000+00
7184,7556,9,2,2025-12-31 13:39:00.000000+00,ACTIVE,2025-12-21 13:39:00.000000+00,2025-12-23 00:39:00.000000+00
7185,7557,10,2,2024-06-13 09:04:07.000000+00,ACTIVE,2024-06-04 09:04:07.000000+00,2024-06-06 22:04:07.000000+00
7186,7558,9,3,2024-05-11 15:42:02.000000+00,REOPENED,2024-04-27 15:42:02.000000+00,2024-04-29 07:42:02.000000+00
7187,7559,6,3,2022-04-13 12:12:55.000000+00,REOPENED,2022-03-27 12:12:55.000000+00,2022-03-29 04:12:55.000000+00
7188,7559,8,3,2022-04-15 12:12:55.000000+00,ACTIVE,2022-03-30 12:12:55.000000+00,2022-03-31 19:12:55.000000+00
7189,7560,10,2,2024-10-21 21:55:50.000000+00,ACTIVE,2024-10-14 21:55:50.000000+00,2024-10-16 12:55:50.000000+00
